ablation_variant,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
full_suite,53,gOMP+Adaptive+Incremental,optimized,0.0016748089983593673,2.97280348604545e-05,0.0007523640088038519,0.00024858899996615946,4.332700336817652e-05,0.00045046000741422176
full_suite,54,gOMP+Adaptive+Incremental,optimized,0.0014660779997939244,2.270498953294009e-05,0.0005981299909763038,0.0002220919996034354,3.3688993426039815e-05,0.00044906200491823256
full_suite,55,gOMP+Adaptive+Incremental,optimized,0.0011756630119634792,2.4697015760466456e-05,0.0006026349874446169,0.0002544860035413876,3.8068959838710725e-05,0.00011437699140515178
full_suite,56,gOMP+Adaptive+Incremental,optimized,0.001681718000327237,2.7829970349557698e-05,0.0007264939922606573,0.00026477599749341607,4.472199361771345e-05,0.0004335459816502407
full_suite,57,gOMP+Adaptive+Incremental,optimized,0.0016062380018411204,3.770901821553707e-05,0.0008241420000558719,0.0002998200070578605,9.494095866102725e-05,0.00013688599574379623
full_suite,58,gOMP+Adaptive+Incremental,optimized,0.001163898006780073,2.1375992218963802e-05,0.0005819359648739919,0.00023112499911803752,3.6161000025458634e-05,0.00015409501793328673
full_suite,59,gOMP+Adaptive+Incremental,optimized,0.0013805799972033128,3.9336999179795384e-05,0.000726869999198243,0.00027420998958405107,4.760002775583416e-05,0.00011711998376995325
full_suite,60,gOMP+Adaptive+Incremental,optimized,0.00113164700451307,3.9260004996322095e-05,0.0005565930187003687,0.0002188470243709162,3.882497549057007e-05,0.0001398509630234912
full_suite,61,gOMP+Adaptive+Incremental,optimized,0.0016613679908914492,2.6276989956386387e-05,0.000736955989850685,0.00024655800370965153,4.159401578363031e-05,0.0004374810087028891
full_suite,62,gOMP+Adaptive+Incremental,optimized,0.0011370930005796254,2.6076988433487713e-05,0.0005943720025243238,0.00022534202435053885,3.720300446730107e-05,0.00011504297435749322
full_suite,63,gOMP+Adaptive+Incremental,optimized,0.001126661998569034,2.2328997147269547e-05,0.0005882360273972154,0.00022787298075854778,3.4155003959313035e-05,0.00011470801837276667
full_suite,64,gOMP+Adaptive+Incremental,optimized,0.00197264899907168,3.871000080835074e-05,0.0010136329947272316,0.0004067809786647558,7.11339816916734e-05,0.00020051002502441406
full_suite,65,gOMP+Adaptive+Incremental,optimized,0.001143057001172565,2.264100476168096e-05,0.0005743640067521483,0.0002363299863645807,3.783300053328276e-05,0.0001319619914283976
full_suite,66,gOMP+Adaptive+Incremental,optimized,0.0019510029960656539,4.443302168510854e-05,0.000963332990068011,0.00038839799526613206,9.125002543441951e-05,0.00022419297602027655
full_suite,67,gOMP+Adaptive+Incremental,optimized,0.0017199180001625791,3.195698081981391e-05,0.0006803159922128543,0.00035157402453478426,5.4760006605647504e-05,0.000435735986684449
full_suite,68,gOMP+Adaptive+Incremental,optimized,0.0012831159983761609,2.569297794252634e-05,0.0005884929996682331,0.0002816150226863101,4.8502988647669554e-05,0.00017900999228004366
full_suite,69,gOMP+Adaptive+Incremental,optimized,0.0015984060009941459,2.7986025088466704e-05,0.0008274789870483801,0.0003248249995522201,4.7394001740030944e-05,0.00016819199663586915
full_suite,70,gOMP+Adaptive+Incremental,optimized,0.0015929380024317652,2.8461014153435826e-05,0.0008930189796956256,0.000295389982056804,8.618499850854278e-05,0.00012350500037427992
full_suite,71,gOMP+Adaptive+Incremental,optimized,0.0019268379983259365,5.553399387281388e-05,0.0009538460290059447,0.00048052701458800584,8.494299254380167e-05,0.00012836800306104124
full_suite,72,gOMP+Adaptive+Incremental,optimized,0.0013974000030430034,2.2153995814733207e-05,0.0006038059800630435,0.0002273429709021002,3.497999568935484e-05,0.0003483949840301648
full_suite,73,gOMP+Adaptive+Incremental,optimized,0.0013803459878545254,3.4352022339589894e-05,0.0006637099868385121,0.0002590380172478035,4.742300370708108e-05,0.00011975500092376024
full_suite,74,gOMP+Adaptive+Incremental,optimized,0.0017948750028153881,6.52830203762278e-05,0.000835769998957403,0.0002713610156206414,3.7524994695559144e-05,0.0001506890112068504
full_suite,75,gOMP+Adaptive+Incremental,optimized,0.0012264639954082668,2.5507004465907812e-05,0.0006613080040551722,0.00023027499264571816,4.3396008550189435e-05,0.0001227979955729097
full_suite,76,gOMP+Adaptive+Incremental,optimized,0.0015122429904295132,2.3910004529170692e-05,0.0006087870133342221,0.00027491000946611166,3.7488978705368936e-05,0.0004255649691913277
full_suite,77,gOMP+Adaptive+Incremental,optimized,0.001723573004710488,2.7031026547774673e-05,0.0007070280116749927,0.0002583510067779571,3.8381011108867824e-05,0.0005091479979455471
full_suite,78,gOMP+Adaptive+Incremental,optimized,0.0014506909938063473,2.6160996640101075e-05,0.000615035998634994,0.00022551299480255693,3.756200021598488e-05,0.0004079970094608143
full_suite,79,gOMP+Adaptive+Incremental,optimized,0.0015328909939853474,5.717101157642901e-05,0.0007929020066512749,0.00029117103258613497,5.6109027354978025e-05,0.0001382299669785425
full_suite,80,gOMP+Adaptive+Incremental,optimized,0.0013294359960127622,2.991595829371363e-05,0.0007173099584178999,0.0002461120020598173,4.299002466723323e-05,0.00013809202937409282
full_suite,81,gOMP+Adaptive+Incremental,optimized,0.0011727530072676018,2.3336979211308062e-05,0.0005914859939366579,0.00023736798902973533,3.716698847711086e-05,0.0001382449991069734
full_suite,82,gOMP+Adaptive+Incremental,optimized,0.0011740990012185648,2.230197424069047e-05,0.0006388330075424165,0.00022499801707454026,3.3297998015768826e-05,0.00010999200458172709
full_suite,83,gOMP+Adaptive+Incremental,optimized,0.001132366989622824,2.4835026124492288e-05,0.0005690730031346902,0.00021397000818978995,3.535900032147765e-05,0.00015311999595724046
full_suite,84,gOMP+Adaptive+Incremental,optimized,0.0015010810020612553,2.4456006940454245e-05,0.0006129600224085152,0.0002312700089532882,5.8998994063586e-05,0.0004241779970470816
full_suite,85,gOMP+Adaptive+Incremental,optimized,0.001238291006302461,2.615801349747926e-05,0.0006764110148651525,0.00022766301117371768,3.812498471233994e-05,0.0001297660346608609
full_suite,86,gOMP+Adaptive+Incremental,optimized,0.0014173420058796182,2.4968016077764332e-05,0.0006695080082863569,0.00025178999931085855,4.2552012018859386e-05,0.0002094810042763129
full_suite,87,gOMP+Adaptive+Incremental,optimized,0.0011453440092736855,2.6699024601839483e-05,0.0005873260088264942,0.0002230769896414131,3.779001417569816e-05,0.00013272800424601883
full_suite,88,gOMP+Adaptive+Incremental,optimized,0.002038081001956016,3.49509937223047e-05,0.0009325939900008962,0.00032076599018182606,5.4728006944060326e-05,0.0004934489843435585
full_suite,89,gOMP+Adaptive+Incremental,optimized,0.0010955150064546615,2.4509005015715957e-05,0.0005673939740518108,0.0002183689794037491,3.758100501727313e-05,0.00011426601849962026
full_suite,90,gOMP+Adaptive+Incremental,optimized,0.0012020249996567145,2.3169021005742252e-05,0.0006088579830247909,0.00024415199004579335,3.788497997447848e-05,0.00011872198956552893
full_suite,91,gOMP+Adaptive+Incremental,optimized,0.0014890309976181015,6.030302029103041e-05,0.000769127014791593,0.0002795229811454192,4.967297718394548e-05,0.0001337910071015358
full_suite,92,gOMP+Adaptive+Incremental,optimized,0.0011440490052336827,2.2536027245223522e-05,0.0006134709692560136,0.00022745497699361295,3.2720985473133624e-05,0.00011149102647323161
full_suite,93,gOMP+Adaptive+Incremental,optimized,0.0016159099905053154,3.2114010537043214e-05,0.0007374369888566434,0.00028083898359909654,5.703601345885545e-05,0.0003408190095797181
full_suite,94,gOMP+Adaptive+Incremental,optimized,0.0017107069870689884,3.39379912475124e-05,0.0009732220059959218,0.000283043016679585,4.8695001169107854e-05,0.00013525300892069936
full_suite,95,gOMP+Adaptive+Incremental,optimized,0.0012347430019872263,2.515799133107066e-05,0.0006521409814013168,0.0002564530004747212,3.828499757219106e-05,0.00011587100743781775
full_suite,96,gOMP+Adaptive+Incremental,optimized,0.0011303929932182655,2.629301161505282e-05,0.000569165000342764,0.00021901199943386018,5.2265997510403395e-05,0.00012198998592793941
full_suite,97,gOMP+Adaptive+Incremental,optimized,0.0017205990006914362,3.249400469940156e-05,0.0007400799950119108,0.0002801379741868004,4.985500709153712e-05,0.00045609899098053575
full_suite,98,gOMP+Adaptive+Incremental,optimized,0.0011899480014108121,2.3078988306224346e-05,0.0006140790210338309,0.0002599969884613529,3.758900857064873e-05,0.0001144499983638525
full_suite,99,gOMP+Adaptive+Incremental,optimized,0.0015029640053398907,2.981402212753892e-05,0.0006567060045199469,0.000249846008955501,4.0678001823835075e-05,0.0003576239832909778
full_suite,100,gOMP+Adaptive+Incremental,optimized,0.001217678000102751,2.4620996555313468e-05,0.0006061139865778387,0.0002650050009833649,3.956799628213048e-05,0.00013182396651245654
full_suite,101,gOMP+Adaptive+Incremental,optimized,0.001353375002508983,2.975198731292039e-05,0.0007227789901662618,0.00026119701215066016,4.65660123154521e-05,0.00011766699026338756
full_suite,102,gOMP+Adaptive+Incremental,optimized,0.0013277789985295385,2.683699131011963e-05,0.0006962940096855164,0.0002568700001575053,4.136700590606779e-05,0.000135634996695444
full_suite,103,gOMP+Adaptive+Incremental,optimized,0.001665464005782269,3.936899884138256e-05,0.0007130559824872762,0.00027263598167337477,4.676298703998327e-05,0.00041997499647550285
full_suite,104,gOMP+Adaptive+Incremental,optimized,0.0012711259914794937,2.899300307035446e-05,0.0006467889907071367,0.00027263900847174227,4.020999767817557e-05,0.00013223096902947873
full_suite,105,gOMP+Adaptive+Incremental,optimized,0.0013616429932881147,2.7395988581702113e-05,0.0006452559900935739,0.00023852397862356156,3.9866994484327734e-05,0.00023047298600431532
full_suite,106,gOMP+Adaptive+Incremental,optimized,0.0011793160083470866,2.324202796444297e-05,0.0005812890012748539,0.00026725199131760746,3.944100171793252e-05,0.00012892701488453895
full_suite,107,gOMP+Adaptive+Incremental,optimized,0.001195748001919128,2.6541994884610176e-05,0.0006229730061022565,0.00024246600514743477,3.9099992136470973e-05,0.00012263904500287026
full_suite,108,gOMP+Adaptive+Incremental,optimized,0.0011421349918236956,9.018201672006398e-05,0.0005582080048043281,0.0002118909906130284,3.326400474179536e-05,0.00011123700824100524
full_suite,109,gOMP+Adaptive+Incremental,optimized,0.0012286830024095252,2.8444017516449094e-05,0.0006343179848045111,0.0002338830236112699,3.7838006392121315e-05,0.00012749402958434075
full_suite,110,gOMP+Adaptive+Incremental,optimized,0.0010862659983104095,2.2407984943129122e-05,0.0005708709941245615,0.000216457003261894,3.295802162028849e-05,0.00011017800716217607
full_suite,111,gOMP+Adaptive+Incremental,optimized,0.001512782007921487,2.2898995666764677e-05,0.0005808340210933238,0.00022909301333129406,3.349300823174417e-05,0.0005039780226070434
full_suite,112,gOMP+Adaptive+Incremental,optimized,0.0018315110064577311,3.1817005947232246e-05,0.0010849259851966053,0.00032415101304650307,5.089801561553031e-05,0.0001398430031258613
full_suite,113,gOMP+Adaptive+Incremental,optimized,0.002095964999170974,3.5069999285042286e-05,0.000917037992621772,0.0005473689961945638,9.60469915298745e-05,0.00018952396931126714
full_suite,114,gOMP+Adaptive+Incremental,optimized,0.0010416530130896717,2.18659988604486e-05,0.0005394430190790445,0.00021022702276241034,3.306398866698146e-05,0.0001074869796866551
full_suite,115,gOMP+Adaptive+Incremental,optimized,0.0020085889991605654,4.0875005652196705e-05,0.0010045309754787013,0.0004210860060993582,0.0001145959977293387,0.00015843800792936236
full_suite,116,gOMP+Adaptive+Incremental,optimized,0.0014328429970191792,3.9758975617587566e-05,0.0007000900077400729,0.0002780779905151576,4.797001020051539e-05,0.00011833099415525794
full_suite,117,gOMP+Adaptive+Incremental,optimized,0.0012984119966858998,2.357801713515073e-05,0.0006093169649830088,0.00024907899205572903,3.6851008189842105e-05,0.00021986302454024553
full_suite,118,gOMP+Adaptive+Incremental,optimized,0.002229528996394947,4.1574996430426836e-05,0.0008937130041886121,0.0003321770200273022,6.654197932220995e-05,0.0006551810220116749
full_suite,119,gOMP+Adaptive+Incremental,optimized,0.0011862009996548295,2.4008011678233743e-05,0.0006309419986791909,0.0002418189833406359,3.598498005885631e-05,0.00011253800767008215
