trial,ablation_variant,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
3,full_suite,gOMP+Incremental+NoiseAware,optimized,gOMP+Incremental+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0014577149995602667,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.00013089299318380654,0.0,True,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.631002280395478e-05,0.0005907790036872029,0.00022094200539868325,3.722502151504159e-05,0.00043710302270483226
3,full_suite,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005360099295119709,0.02315188824938413,0.9375,0.9375,0,0.0014933830098016188,6,16.0,0.06933929911630375,target_sparsity_reached,1,1,0.0001368049852317199,0.0,True,,0,0,1.9299470843932631,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7108995709568262e-05,0.0006191749998833984,0.00023107499873731285,3.997699241153896e-05,0.0004244269948685542
4,full_suite,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.66207355906523e-05,0.008753327115483135,0.9375,0.9375,0,0.0002899910032283515,6,16.0,0.03429862611957848,target_sparsity_reached,1,1,8.788600098341703e-05,3.0,True,,0,0,2.064650897281145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,3.0324998078867793e-05,5.648999649565667e-05,8.788600098341703e-05,2.6633977540768683e-05,0.0
4,full_suite,gOMP+AdaptiveScreen,optimized,gOMP+AdaptiveScreen (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073562319559e-05,0.008753327117342046,0.9375,0.9375,0,0.001243021004484035,6,16.0,0.03429862611957852,target_sparsity_reached,1,1,0.0002813780010910705,0.0,False,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.540998684708029e-05,0.0006455430120695382,0.00024150899844244123,4.584097769111395e-05,0.0001390410034218803
4,full_suite,gOMP+IncrementalSolver,optimized,gOMP+IncrementalSolver (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073559065361e-05,0.00875332711548321,0.9375,0.9375,0,0.0014010169979883358,6,16.0,0.034298626119578506,target_sparsity_reached,1,1,0.00016309000784531236,0.0,True,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.4679990019649267e-05,0.0006756079965271056,0.00026668199279811233,4.2832980398088694e-05,0.00018616598390508443
4,full_suite,gOMP+NoiseAwareStop,optimized,gOMP+NoiseAwareStop (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073562319559e-05,0.008753327117342046,0.9375,0.9375,0,0.0015226690011331812,6,16.0,0.03429862611957852,target_sparsity_reached,1,1,0.00030830397736281157,0.0,False,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.655398904811591e-05,0.0007747629715595394,0.00026594498194754124,6.155601295176893e-05,0.0001456660102121532
4,full_suite,gOMP+Adaptive+Incremental,optimized,gOMP+Adaptive+Incremental (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073559065361e-05,0.00875332711548321,0.9375,0.9375,0,0.0012850339990109205,6,16.0,0.034298626119578506,target_sparsity_reached,1,1,0.00015818298561498523,0.0,True,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.5591012672521174e-05,0.0006689360016025603,0.00026570101908873767,4.0548984543420374e-05,0.00012195798626635224
4,full_suite,gOMP+Adaptive+NoiseAware,optimized,gOMP+Adaptive+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073562319559e-05,0.008753327117342046,0.9375,0.9375,0,0.001296097005251795,6,16.0,0.03429862611957852,target_sparsity_reached,1,1,0.0002755679888650775,0.0,False,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,0.0,0.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.021098382305354e-05,0.0006229680147953331,0.00023492697800975293,4.19309944845736e-05,0.0001383849885314703
4,full_suite,gOMP+Incremental+NoiseAware,optimized,gOMP+Incremental+NoiseAware (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073559065361e-05,0.00875332711548321,0.9375,0.9375,0,0.00128060499264393,6,16.0,0.034298626119578506,target_sparsity_reached,1,1,0.0001501889928476885,0.0,True,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.5447021471336484e-05,0.0006684589898213744,0.00027720398793462664,4.0951010305434465e-05,0.00011175399413332343
4,full_suite,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.662073559065361e-05,0.00875332711548321,0.9375,0.9375,0,0.0010937150073004887,6,16.0,0.034298626119578506,target_sparsity_reached,1,1,0.00012160099868196994,0.0,True,,0,0,2.0646508972811457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.194101398345083e-05,0.0005595359834842384,0.00020887500431854278,3.259102231822908e-05,0.00012598300236277282
