trial,matrix_kind,algorithm,implementation,label,m,n,measurement_ratio,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
34,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.039840197037948,0.0028906784769641303,0.05376503024238088,1.0,1.0,1,0.0005211029929341748,6,16.0,0.34480288108078233,target_sparsity_reached,0,0,0.0001935649779625237,3.0,False,,0,0,1.8949239243387075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.8447015210986137e-05,7.329802610911429e-05,0.0001935649779625237,4.173198249191046e-05,0.0
34,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.039840197037948,0.0028906784777609005,0.053765030249790624,1.0,1.0,1,0.00023421099467668682,6,16.0,0.3448028810807824,target_sparsity_reached,0,0,8.499399700667709e-05,3.0,True,,0,0,1.8949239243387075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.3131011403165758e-05,4.894498852081597e-05,8.499399700667709e-05,2.8665977879427373e-05,0.0
34,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.039840197037948,0.0053527342763203005,0.07316238293221661,0.9375,0.9375,0,0.002467575002810918,6,16.0,0.3930459510584249,target_sparsity_reached,1,1,0.00020754299475811422,18.0,False,,0,0,1.8933632829228488,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.8279013349674642e-05,0.0017594880046090111,0.000169511025887914,3.615602327045053e-05,0.00015385801088996232
34,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.039840197037948,0.002890678477760892,0.053765030249790534,1.0,1.0,1,0.0012303560069995,6,16.0,0.3448028810807824,target_sparsity_reached,0,0,0.00014058098895475268,0.0,True,,0,0,1.8949239243387073,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.6159992557950318e-05,0.0006405259919119999,0.00024376697547268122,3.879700670950115e-05,0.00012396300735417753
35,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.05058404006431815,0.0018258566545583787,0.0427300439334946,1.0,1.0,1,0.0010607019939925522,16,16.0,0.48115957753014654,target_sparsity_reached,0,0,0.0004145940038142726,1.0,False,,0,0,2.224770009082752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,8.302998321596533e-05,0.00010220597323495895,0.0004145940038142726,0.00011028700100723654,0.0
35,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.05058404006431815,0.0018258566536544622,0.04273004392291754,1.0,1.0,1,0.0010910199926001951,16,16.0,0.4811595775301466,target_sparsity_reached,0,0,0.0005608229839708656,1.0,True,,0,0,2.224770009082752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,0.00011837297643069178,5.718001921195537e-05,0.0005608229839708656,0.00010327098425477743,0.0001426139788236469
35,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.05058404006431815,0.0018258566545583175,0.04273004393349389,1.0,1.0,1,0.0006037069979356602,6,16.0,0.48115957753014654,target_sparsity_reached,0,0,0.00022192300821188837,3.0,False,,0,0,2.224770009082753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.990900247823447e-05,0.00012322601105552167,0.00022192300821188837,4.909299605060369e-05,0.0
35,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.05058404006431815,0.0018258566536544546,0.04273004392291745,1.0,1.0,1,0.0002436099894111976,6,16.0,0.4811595775301465,target_sparsity_reached,0,0,8.77190032042563e-05,3.0,True,,0,0,2.224770009082753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.4959997972473502e-05,5.1230963435955346e-05,8.77190032042563e-05,2.8342983569018543e-05,0.0
35,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.05058404006431815,0.001825856654558316,0.04273004393349387,1.0,1.0,1,0.002621923995320685,6,16.0,0.4811595775301465,target_sparsity_reached,0,0,0.0002597419952508062,17.5,False,,0,0,2.224770009082752,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.051900421269238e-05,0.0017752359854057431,0.0002153759851353243,4.3768988689407706e-05,0.00019197500660084188
35,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.05058404006431815,0.0018258566536544648,0.04273004392291757,1.0,1.0,1,0.0012403299915604293,6,16.0,0.48115957753014665,target_sparsity_reached,0,0,0.00014691698015667498,0.0,True,,0,0,2.224770009082753,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7784000849351287e-05,0.0006147389940451831,0.00027934301760978997,4.1794992284849286e-05,0.00012055700062774122
36,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.039960634164587304,0.0014861115718119555,0.03855011766275111,1.0,1.0,1,0.0010843389900401235,16,16.0,0.320722393607157,target_sparsity_reached,0,0,0.0004238480032654479,1.0,False,,0,0,1.973075859551299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.62880192976445e-05,0.00010507600381970406,0.0004238480032654479,9.715702617540956e-05,0.0
36,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.039960634164587304,0.0014861115702260817,0.03855011764218213,1.0,1.0,1,0.0005895909998798743,16,16.0,0.32072239360715704,target_sparsity_reached,0,0,0.00022648197773378342,1.0,True,,0,0,1.973075859551299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.4507036111317575e-05,2.4078006390482187e-05,0.00022648197773378342,7.840101898182184e-05,0.00012900504225399345
36,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.039960634164587304,0.011231966653739827,0.10598097307413169,0.9375,0.9375,0,0.000551049000932835,6,16.0,0.37095500918002644,target_sparsity_reached,1,1,0.0002121569705195725,3.0,False,,0,0,1.965334609029109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.4548018700443208e-05,7.483200170099735e-05,0.0002121569705195725,4.2171988752670586e-05,0.0
36,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.039960634164587304,0.011231966650229921,0.10598097305757256,0.9375,0.9375,0,0.0002239159948658198,6,16.0,0.37095500918002644,target_sparsity_reached,1,1,8.064699068199843e-05,3.0,True,,0,0,1.965334609029109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.04290117835626e-05,4.788600199390203e-05,8.064699068199843e-05,2.7403002604842186e-05,0.0
36,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.039960634164587304,0.023178389701632947,0.15224450631018824,0.875,0.875,0,0.002378076998866163,6,16.0,0.4761967558257939,target_sparsity_reached,2,2,0.00020542200945783406,17.0,False,,0,0,2.4029767106486783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.719000622164458e-05,0.001683540001977235,0.00016748299822211266,3.346399171277881e-05,0.00015042003360576928
36,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.039960634164587304,0.001486111570226082,0.038550117642182136,1.0,1.0,1,0.001543833001051098,6,16.0,0.32072239360715693,target_sparsity_reached,0,0,0.0001656549866311252,0.0,True,,0,0,1.973075859551298,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.6038018404506147e-05,0.0008944540022639558,0.00027908799529541284,4.5442007831297815e-05,0.00013364201004151255
37,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03758648184586655,0.005016690370993607,0.0708285985389631,0.9375,0.9375,0,0.0010360929882153869,16,16.0,0.30846319194296257,target_sparsity_reached,1,1,0.000401894940296188,1.0,False,,0,0,2.082154231366128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.181700493674725e-05,9.968297672457993e-05,0.000401894940296188,0.00011539402476046234,0.0
37,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03758648184586655,0.005016690363500882,0.07082859848606975,0.9375,0.9375,0,0.0008123750012600794,16,16.0,0.30846319194296246,target_sparsity_reached,1,1,0.0004055099852848798,1.0,True,,0,0,2.082154231366128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.784297875128686e-05,2.5322020519524813e-05,0.0004055099852848798,9.4012008048594e-05,0.00012611702550202608
37,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03758648184586655,0.0060425167283000136,0.07773362675380593,0.875,0.875,0,0.0013444299984257668,6,16.0,0.32347010442619273,target_sparsity_reached,2,2,0.0004243709845468402,3.0,False,,0,0,2.202504354151156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,6.969500100240111e-05,0.00024459700216539204,0.0004243709845468402,0.00016013099229894578,0.0
37,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03758648184586655,0.006042516720387197,0.07773362670290894,0.875,0.875,0,0.0002617739955894649,6,16.0,0.32347010442619273,target_sparsity_reached,2,2,9.419600246474147e-05,3.0,True,,0,0,2.202504354151156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.670501999091357e-05,5.58660103706643e-05,9.419600246474147e-05,2.816098276525736e-05,0.0
37,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03758648184586655,0.0062638753239446805,0.07914464810677144,0.875,0.875,0,0.002517910994356498,6,16.0,0.31616689778564117,target_sparsity_reached,2,2,0.0002146589831681922,17.666666666666668,False,,0,0,2.121197960743945,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.1432005926035345e-05,0.0017690030363155529,0.00017805499373935163,4.13499801652506e-05,0.00015403599536512047
37,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03758648184586655,0.006042516720387381,0.07773362670291012,0.875,0.875,0,0.0013415899884421378,6,16.0,0.32347010442619273,target_sparsity_reached,2,2,0.00016104600217659026,0.0,True,,0,0,2.2025043541511558,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.0052964575588703e-05,0.0007007340173004195,0.0002716590097406879,5.2822986617684364e-05,0.00012223198427818716
38,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04292523165350903,0.005954180266908874,0.07716333499084183,0.875,0.875,0,0.001046488992869854,16,16.0,0.33009987797217244,target_sparsity_reached,2,2,0.00040932495903689414,1.0,False,,0,0,2.111465510566982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.229398761410266e-05,0.00010134401964023709,0.00040932495903689414,9.637998300604522e-05,0.0
38,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04292523165350903,0.005954180264918176,0.07716333497794257,0.875,0.875,0,0.0005665409989887848,16,16.0,0.3300998779721725,target_sparsity_reached,2,2,0.00021893602388445288,1.0,True,,0,0,2.111465510566982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.139000470284373e-05,2.283997309859842e-05,0.00021893602388445288,7.490202551707625e-05,0.00011675800487864763
38,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04292523165350903,0.004325452139697202,0.0657681696544552,0.875,0.875,0,0.000483413998153992,6,16.0,0.34223483463263676,target_sparsity_reached,2,2,0.00018900999566540122,3.0,False,,0,0,2.244271757931223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.9556016670539975e-05,6.536902219522744e-05,0.00018900999566540122,4.182000702712685e-05,0.0
38,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04292523165350903,0.004325452138586173,0.06576816964600865,0.875,0.875,0,0.0002609899966046214,6,16.0,0.34223483463263676,target_sparsity_reached,2,2,8.485699072480202e-05,3.0,True,,0,0,2.244271757931223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.2999985958449543e-05,4.800998431164771e-05,8.485699072480202e-05,4.5317006879486144e-05,0.0
38,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04292523165350903,0.004382360612738946,0.06619940039561496,0.875,0.875,0,0.0024444029986625537,6,16.0,0.34460631920737,target_sparsity_reached,2,2,0.00020957800734322518,17.833333333333332,False,,0,0,2.2563849883237177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.7529022190719843e-05,0.0017227640200871974,0.00016986198897939175,3.4281008993275464e-05,0.00015363801503553987
38,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04292523165350903,0.004565951284731212,0.06757182315678047,0.875,0.9333333333333333,0,0.0012052189995301887,6,15.0,0.3449578350018752,noise_floor,1,2,0.00014417000056710094,0.0,True,,0,0,2.088412236516804,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,2.5049012037925422e-05,0.0005970430065644905,0.0002575349935796112,4.194497887510806e-05,0.00013116597256157547
39,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04249130988453548,0.0033792019542236646,0.05813090360749319,0.9375,0.9375,0,0.00115938599628862,16,16.0,0.4071568905214997,target_sparsity_reached,1,1,0.0004346129862824455,1.0,False,,0,0,2.030300491750456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,0.00011045101564377546,0.00010861802729777992,0.0004346129862824455,0.00012567000521812588,0.0
39,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04249130988453548,0.0033792019525846822,0.058130903593395844,0.9375,0.9375,0,0.0007103419920895249,16,16.0,0.4071568905214996,target_sparsity_reached,1,1,0.0002832860191119835,1.0,True,,0,0,2.030300491750456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,8.254899876192212e-05,2.6041961973533034e-05,0.0002832860191119835,0.00010446102533023804,0.0001276250259252265
39,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04249130988453548,0.0024694791177061657,0.04969385392285615,0.9375,0.9375,0,0.00047912100853864104,6,16.0,0.42243687588236384,target_sparsity_reached,1,1,0.000190767997992225,3.0,False,,0,0,2.060092447512349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.85319983959198e-05,6.452802335843444e-05,0.000190767997992225,3.8516984204761684e-05,0.0
39,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04249130988453548,0.002469479118162291,0.049693853927445505,0.9375,0.9375,0,0.00022962399816606194,6,16.0,0.4224368758823639,target_sparsity_reached,1,1,8.132903894875199e-05,3.0,True,,0,0,2.060092447512349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.5361005100421607e-05,4.6599991037510335e-05,8.132903894875199e-05,2.7645015507005155e-05,0.0
39,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04249130988453548,0.0017591088526401634,0.04194173163616595,0.9375,0.9375,0,0.003007264996995218,6,16.0,0.43582934729817274,target_sparsity_reached,1,1,0.00021159501920919865,17.5,False,,0,0,2.3168265088111335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3552.0,768.0,2048.0,0.0,0.0,0.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,3.0440001864917576e-05,0.0019731960201170295,0.00017660298908594996,3.860400465782732e-05,0.00042950999340973794
39,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04249130988453548,0.003379201952584686,0.058130903593395886,0.9375,0.9375,0,0.0013091250002617016,6,16.0,0.4071568905214996,target_sparsity_reached,1,1,0.0001528410066384822,0.0,True,,0,0,2.0303004917504555,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,3.078300505876541e-05,0.0006570419936906546,0.0002655250282259658,4.245201125741005e-05,0.00012432999210432172
40,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04290745434636629,0.003809454010121622,0.0617207745424636,0.875,0.875,0,0.0010671199997887015,16,16.0,0.38892419148751484,target_sparsity_reached,2,2,0.0004257490218151361,1.0,False,,0,0,1.9117818792194181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.848099292255938e-05,0.00010279404523316771,0.0004257490218151361,0.00011349402484484017,0.0
40,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04290745434636629,0.00380945400742974,0.061720774520656656,0.875,0.875,0,0.0006500849995063618,16,16.0,0.3889241914875148,target_sparsity_reached,2,2,0.0002610110241221264,1.0,True,,0,0,1.9117818792194181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.959105667192489e-05,2.610000956337899e-05,0.0002610110241221264,8.415899355895817e-05,0.00013099799980409443
40,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04290745434636629,0.004253959898477893,0.06522238801575646,0.875,0.875,0,0.00047767499927431345,6,16.0,0.40712919266568426,target_sparsity_reached,2,2,0.00018747900321613997,3.0,False,,0,0,2.101551000348911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.788001438602805e-05,6.80290104355663e-05,0.00018747900321613997,3.98330157622695e-05,0.0
40,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04290745434636629,0.004253959896931029,0.0652223880038981,0.875,0.875,0,0.0002330069983145222,6,16.0,0.40712919266568426,target_sparsity_reached,2,2,8.246600918937474e-05,3.0,True,,0,0,2.101551000348911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.4665016098879278e-05,4.965100379195064e-05,8.246600918937474e-05,2.7734015020541847e-05,0.0
40,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04290745434636629,0.0030932764680014877,0.05561723175420984,0.875,0.875,0,0.0024537860008422285,6,16.0,0.40937372573724407,target_sparsity_reached,2,2,0.00025312602519989014,17.833333333333332,False,,0,0,1.87645239120326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.1364004826173186e-05,0.001647700002649799,0.00020990600751247257,4.2396000935696065e-05,0.0001721700100461021
40,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04290745434636629,0.004813688749733852,0.069380752011879,0.8125,0.8125,0,0.001217424010974355,6,16.0,0.4208972503406772,target_sparsity_reached,3,3,0.0001414459984516725,0.0,True,,0,0,2.089098023316575,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.6223002350889146e-05,0.0006352360069286078,0.000244778988417238,3.7488018278963864e-05,0.00012064001930411905
41,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.034799202381098265,0.004391877334691616,0.06627124063039425,0.9375,0.9375,0,0.0010382699983892962,16,16.0,0.29331080597598136,target_sparsity_reached,1,1,0.00040491098479833454,1.0,False,,0,0,2.0834984143776314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.206801092252135e-05,0.00010000196925830096,0.00040491098479833454,9.8253003670834e-05,0.0
41,bernoulli,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.034799202381098265,0.0043918773330619935,0.06627124061809914,0.9375,0.9375,0,0.0005927629972575232,16,16.0,0.29331080597598136,target_sparsity_reached,1,1,0.0002396680210949853,1.0,True,,0,0,2.0834984143776314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.258499342948198e-05,2.316200698260218e-05,0.0002396680210949853,7.794499106239527e-05,0.00011548197653610259
41,bernoulli,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.034799202381098265,0.0043918773346915555,0.06627124063039377,0.9375,0.9375,0,0.0005050949985161424,6,16.0,0.29331080597598136,target_sparsity_reached,1,1,0.0001997609797399491,3.0,False,,0,0,2.0834984143776323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.710999979171902e-05,6.776300142519176e-05,0.0001997609797399491,4.0696977521292865e-05,0.0
41,bernoulli,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.034799202381098265,0.004391877333061949,0.0662712406180988,0.9375,0.9375,0,0.000263316003838554,6,16.0,0.2933108059759813,target_sparsity_reached,1,1,8.925602014642209e-05,3.0,True,,0,0,2.0834984143776323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.492599014658481e-05,6.633299926761538e-05,8.925602014642209e-05,3.0010996852070093e-05,0.0
41,bernoulli,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.034799202381098265,0.007625483753901531,0.0873240159057148,0.8125,0.8666666666666667,0,0.004050540999742225,6,15.0,0.34672355200403326,noise_floor,2,3,0.00035203201696276665,16.833333333333332,False,,0,0,1.9659612883985258,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3496.0,768.0,2048.0,0.0,0.0,0.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,4.5541004510596395e-05,0.0028519989718915895,0.0002811749727698043,7.140600064303726e-05,0.00027333102480042726
41,bernoulli,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.034799202381098265,0.0021941539104265413,0.04684179661826114,0.9375,1.0,0,0.002272925994475372,6,15.0,0.3108693553311983,noise_floor,0,1,0.000250964003498666,0.0,True,,0,0,1.9099002600475392,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,4.6223009121604264e-05,0.0011976030218647793,0.00043455700506456196,7.930598803795874e-05,0.0002377239870838821
42,bernoulli,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04449179991177376,0.004729804650051226,0.06877357523097971,0.9375,0.9375,0,0.002121526005794294,16,16.0,0.35513438269410924,target_sparsity_reached,1,1,0.0008163729653460905,1.0,False,,0,0,1.9698838470428548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,0.0001659359986661002,0.00022710095799993724,0.0008163729653460905,0.00021870300406590104,0.0
