n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
256,3,gOMP,optimized,0.00025093499789363705,2.1386003936640918e-05,5.674500425811857e-05,8.630800220998935e-05,3.0492003133986145e-05,0.0
256,4,gOMP,baseline,0.0004629869981727097,2.4559001758461818e-05,7.4227005825378e-05,0.00017667899737716652,3.801400089287199e-05,0.0
256,4,gOMP,optimized,0.0002137119990948122,2.227899676654488e-05,4.399999670567922e-05,7.527499838033691e-05,2.6599998818710446e-05,0.0
256,5,gOMP,baseline,0.0004329389994381927,2.1005998860346153e-05,5.6004002544796094e-05,0.00017552699864609167,3.194800592609681e-05,0.0
256,5,gOMP,optimized,0.00024254299933090806,2.1649000700563192e-05,4.883100336883217e-05,9.200899512507021e-05,2.8994996682740748e-05,0.0
256,6,gOMP,baseline,0.0004513950007094536,2.497499735909514e-05,5.7587003539083526e-05,0.0001842179954110179,3.731099423021078e-05,0.0
256,6,gOMP,optimized,0.00021909499992034398,2.2939002519706264e-05,4.682199869421311e-05,7.605600330862217e-05,2.6942998374579474e-05,0.0
256,7,gOMP,baseline,0.0005553110022447072,4.2180996388196945e-05,6.935499914106913e-05,0.00020190100258332677,4.929800343234092e-05,0.0
256,7,gOMP,optimized,0.000274231999355834,3.591600034269504e-05,5.6663000577827916e-05,9.400800263392739e-05,3.3979002182604745e-05,0.0
256,8,gOMP,baseline,0.0004938259990012739,3.956500222557224e-05,7.01060016581323e-05,0.00018596500012790784,3.91630019294098e-05,0.0
256,8,gOMP,optimized,0.0002836800013028551,2.2868000087328255e-05,4.46660014858935e-05,8.42180015752092e-05,2.6990004698745906e-05,0.0
256,9,gOMP,baseline,0.00044479699863586575,2.1261002984829247e-05,5.934499858994968e-05,0.00017562400535098277,3.3068998163798824e-05,0.0
256,9,gOMP,optimized,0.00024231100178440101,1.9851999240927398e-05,5.927700476604514e-05,8.44550049805548e-05,2.890000178012997e-05,0.0
