measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.3125,9,Improved-gOMP,baseline,0.0025872149999486282,2.6235997211188078e-05,0.00172751399804838,0.00016099099593702704,3.376600216142833e-05,0.00030560999584849924
0.3125,9,Improved-gOMP,optimized,0.0012798829993698746,2.0422998204594478e-05,0.0005122720031067729,0.000204258001758717,3.037700298591517e-05,0.000385195995477261
0.3125,10,Improved-gOMP,baseline,0.0028404320000845473,2.5544006348354742e-05,0.002012229000683874,0.00015396600065287203,3.235299664083868e-05,0.0002659679994394537
0.3125,10,Improved-gOMP,optimized,0.0013184279996494297,4.565999915939756e-05,0.0007048940024105832,0.0002649470006872434,3.8062004023231566e-05,0.00010177800140809268
0.3125,11,Improved-gOMP,baseline,0.0019926399982068688,2.2226991859497502e-05,0.00138532700293581,0.00014610899597755633,2.8665002901107073e-05,0.00014232299872674048
0.3125,11,Improved-gOMP,optimized,0.0009799270010262262,1.986399365705438e-05,0.0005059869945398532,0.00019824099945253693,3.039299917872995e-05,0.00010132500756299123
0.3125,12,Improved-gOMP,baseline,0.0019531079997250345,2.1723000827478245e-05,0.0013696199966943823,0.00014179399659042247,2.7591002435656264e-05,0.0001281689947063569
0.3125,12,Improved-gOMP,optimized,0.0014523739992000628,3.499299782561138e-05,0.000725189001968829,0.00038026699985493906,5.274900104268454e-05,0.0001018759940052405
0.3125,13,Improved-gOMP,baseline,0.002757695001491811,2.6815996534423903e-05,0.002036509002209641,0.00016763900202931836,3.170799755025655e-05,0.0001400440014549531
0.3125,13,Improved-gOMP,optimized,0.0011560040002223104,2.3078002413967624e-05,0.0006131820009613875,0.00023338699611485936,3.757900049095042e-05,0.00010888399629038759
0.3125,14,Improved-gOMP,baseline,0.002243791001092177,2.3525000869994983e-05,0.0016124879985000007,0.0001493380004831124,3.115199797321111e-05,0.00013672199929715134
0.3125,14,Improved-gOMP,optimized,0.0010271989995089825,2.1478997950907797e-05,0.0005295900009514298,0.00020195699471514672,3.0485000024782494e-05,0.00010151899550692178
0.3125,15,Improved-gOMP,baseline,0.003285503000370227,2.451499312883243e-05,0.0022110880054242443,0.00019677099771797657,4.006899689557031e-05,0.0004682139988290146
