snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5.0,64,OMP,baseline,0.0010851980041479692,6.7407003371045e-05,0.00011752202408388257,0.00041142602276522666,0.000119796022772789,0.0
5.0,64,OMP,optimized,0.0005543989973375574,5.2538031013682485e-05,2.1228028344921768e-05,0.00021938099234830588,7.090803410392255e-05,0.00011316601012367755
5.0,65,OMP,baseline,0.001018437003949657,6.902198947500437e-05,0.00010731998190749437,0.00040197503403760493,9.731097088661045e-05,0.0
5.0,65,OMP,optimized,0.0005042770062573254,5.772201984655112e-05,1.9373008399270475e-05,0.00019610198796726763,6.775296060368419e-05,0.0001024640368996188
5.0,66,OMP,baseline,0.001565726997796446,8.130600326694548e-05,0.00021310002193786204,0.0005541959981201217,0.00019676002557389438,0.0
5.0,66,OMP,optimized,0.0007114039908628911,6.695100455544889e-05,2.852300531230867e-05,0.0002598930150270462,8.755298040341586e-05,0.00017063706764020026
5.0,67,OMP,baseline,0.0010279049893142655,7.501200889237225e-05,0.0001131540338974446,0.00039564797771163285,0.00010237102105747908,0.0
5.0,67,OMP,optimized,0.0006058080034563318,6.598500476684421e-05,2.4083972675725818e-05,0.00022531699505634606,9.735900675877929e-05,0.00011478201486170292
5.0,68,OMP,baseline,0.0010948389972327277,6.230399594642222e-05,0.00010668499453458935,0.0004277690313756466,0.00010664600995369256,0.0
5.0,68,OMP,optimized,0.0007740949949948117,6.486200436484069e-05,2.854294143617153e-05,0.00027490097272675484,0.0001283800374949351,0.00018693096353672445
5.0,69,OMP,baseline,0.0010963009990518913,7.449698750860989e-05,0.00011953098874073476,0.00044735902338288724,0.00011540700506884605,0.0
5.0,69,OMP,optimized,0.0005556489923037589,6.228699930943549e-05,2.1480955183506012e-05,0.00021581003966275603,7.256194658111781e-05,0.00010909097909461707
5.0,70,OMP,baseline,0.0009620529890526086,6.08329864917323e-05,0.00010292501247022301,0.00038651999784633517,8.656397403683513e-05,0.0
5.0,70,OMP,optimized,0.0005891629989491776,5.424297705758363e-05,2.177902206312865e-05,0.00023812902509234846,7.975002517923713e-05,0.00011532905045896769
5.0,71,OMP,baseline,0.001011896994896233,6.592998397536576e-05,9.88409883575514e-05,0.0004262249422026798,9.576005686540157e-05,0.0
5.0,71,OMP,optimized,0.0005874330090591684,6.203498924151063e-05,2.2644002456218004e-05,0.00023819098714739084,7.823995838407427e-05,0.00011157194967381656
5.0,72,OMP,baseline,0.0009917620045598596,6.500694144051522e-05,0.00012876295659225434,0.00037767105095554143,9.857006079982966e-05,0.0
5.0,72,OMP,optimized,0.0005240900063654408,4.98440203955397e-05,2.034401404671371e-05,0.00020871500601060688,7.098098285496235e-05,0.00010725200991146266
5.0,73,OMP,baseline,0.0014366730028996244,9.890201909001917e-05,0.0001554149785079062,0.0005711190315196291,0.00015758900553919375,0.0
5.0,73,OMP,optimized,0.0009746930008986965,0.00010780901357065886,4.0676051867194474e-05,0.00042076098907273263,0.00013095200120005757,0.0001628609752515331
5.0,74,OMP,baseline,0.0012700259976554662,8.122299914248288e-05,0.00012974298442713916,0.0005024450219934806,0.000144617966725491,0.0
5.0,74,OMP,optimized,0.0005667789955623448,5.235399294178933e-05,2.1395986550487578e-05,0.00021652798750437796,8.718400204088539e-05,0.00011041999096050858
