measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.25,9,OMP,optimized,0.00045546000183094293,3.898900467902422e-05,2.1833002392668277e-05,0.00018227199689135887,6.140301411505789e-05,9.380900155520067e-05
0.25,10,OMP,baseline,0.0008364570021512918,5.212000905885361e-05,8.425000487477519e-05,0.00032771299811429344,7.520300641772337e-05,0.0
0.25,10,OMP,optimized,0.00047247600014088675,4.593700941768475e-05,1.7514008504804224e-05,0.00018610299594001845,7.054700472508557e-05,9.408500045537949e-05
0.25,11,OMP,baseline,0.00093078000281821,5.8215995522914454e-05,0.00011555299715837464,0.0003656859917100519,7.694399755564518e-05,0.0
0.25,11,OMP,optimized,0.0004626139998435974,3.999600085080601e-05,1.7144000594271347e-05,0.00019234900173614733,6.289601151365787e-05,9.023700113175437e-05
0.25,12,OMP,baseline,0.0014392280027095694,8.308099859277718e-05,0.00013441001283354126,0.00043135799569427036,8.858900400809944e-05,0.0
0.25,12,OMP,optimized,0.0006111600014264695,7.584700506413355e-05,2.883799243136309e-05,0.00022945799719309434,7.284800449269824e-05,0.00012848401092924178
0.25,13,OMP,baseline,0.0009195050006383099,5.447000148706138e-05,0.00010355799895478413,0.00035762300467467867,7.771100354148075e-05,0.0
0.25,13,OMP,optimized,0.000466630001028534,4.2235009459545836e-05,1.7650003428570926e-05,0.00019059300393564627,6.22549923718907e-05,9.54469942371361e-05
0.25,14,OMP,baseline,0.000838787997054169,5.1934006478404626e-05,9.025099279824644e-05,0.00033589600570849143,7.692200961173512e-05,0.0
0.25,14,OMP,optimized,0.000491609000164317,4.5233995479065925e-05,2.138399941031821e-05,0.0001971409874386154,6.45219988655299e-05,0.00010280900096404366
0.25,15,OMP,baseline,0.0008307470016006846,4.82929935969878e-05,9.629499618313275e-05,0.00033314699976472184,7.179700696724467e-05,0.0
0.25,15,OMP,optimized,0.00046342499990714714,3.993899008492008e-05,1.8509996152715757e-05,0.00018646900207386352,6.306600698735565e-05,9.45370011322666e-05
0.25,16,OMP,baseline,0.0008052160010265652,5.133199010742828e-05,8.801000512903556e-05,0.0003193380034645088,7.255800301209092e-05,0.0
0.25,16,OMP,optimized,0.0004563670008792542,4.467499820748344e-05,1.772400355548598e-05,0.00018252000154461712,6.254199979593977e-05,9.15930068003945e-05
0.25,17,OMP,baseline,0.001023943998006871,6.288000076892786e-05,0.00011640299271675758,0.0003806710046774242,8.826499833958223e-05,0.0
0.25,17,OMP,optimized,0.0005480820000229869,6.92630019329954e-05,2.2750002244720235e-05,0.00021305599875631742,6.950300303287804e-05,0.00010864099385798909
0.25,18,OMP,baseline,0.0009399949994985946,5.88260154472664e-05,9.45550091273617e-05,0.0003475789890217129,8.522000644006766e-05,0.0
