coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
uniform,125,Improved-gOMP,baseline,0.005991226003970951,5.276099545881152e-05,0.004248798024491407,0.0003359029797138646,7.947099220473319e-05,0.0006387000321410596
uniform,125,Improved-gOMP,optimized,0.001558543008286506,3.007499617524445e-05,0.0007790550298523158,0.0003714900085469708,4.6258006477728486e-05,0.00013186999422032386
uniform,126,Improved-gOMP,baseline,0.0020050190069014207,2.2474006982520223e-05,0.0013961300137452781,0.00013240899716038257,2.873702032957226e-05,0.00014966198068577796
uniform,126,Improved-gOMP,optimized,0.000864781002746895,1.9986997358500957e-05,0.000498207999044098,0.00019374300609342754,3.050598024856299e-05,2.578002749942243e-06
uniform,127,Improved-gOMP,baseline,0.0025328009942313656,2.9707967769354582e-05,0.001795278993085958,0.0001704880123725161,3.3864984288811684e-05,0.0001530810259282589
uniform,127,Improved-gOMP,optimized,0.0013089449930703267,2.509600017219782e-05,0.0006900610023876652,0.000261113018495962,3.753500641323626e-05,0.00011843400716315955
uniform,128,Improved-gOMP,baseline,0.0023559930123155937,2.585204492788762e-05,0.0016648400051053613,0.00016414296987932175,3.243402170483023e-05,0.00014770701818633825
uniform,128,Improved-gOMP,optimized,0.0015732729953015223,2.4361012037843466e-05,0.0006705469859298319,0.0002437040238874033,3.835602547042072e-05,0.00044251699000597
uniform,129,Improved-gOMP,baseline,0.002952843002276495,3.979001485276967e-05,0.0019820509769488126,0.0001973699836526066,7.29280145606026e-05,0.00021800499234814197
uniform,129,Improved-gOMP,optimized,0.0014194789982866496,4.23700112150982e-05,0.0006899389991303906,0.000312840988044627,4.5477019739337265e-05,0.00014256202848628163
uniform,130,Improved-gOMP,baseline,0.001916747001814656,2.345397660974413e-05,0.0012933359830640256,0.0001486460241721943,3.3589996746741235e-05,0.00014006900892127305
uniform,130,Improved-gOMP,optimized,0.00104590599949006,2.020000829361379e-05,0.0005220790189923719,0.00020370200218167156,3.061302413698286e-05,0.0001325129996985197
uniform,131,Improved-gOMP,baseline,0.002944794003269635,2.7443005819804966e-05,0.0019890129915438592,0.00016893600695766509,3.32469935528934e-05,0.00036126900522504
uniform,131,Improved-gOMP,optimized,0.0015980229945853353,2.4405017029494047e-05,0.0006625700189033523,0.00024228599795605987,3.7941004848107696e-05,0.00047095201443880796
uniform,132,Improved-gOMP,baseline,0.0028250470058992505,2.627598587423563e-05,0.0019089859706582502,0.0001721740118227899,3.294300404377282e-05,0.00036189302045386285
uniform,132,Improved-gOMP,optimized,0.0014917830121703446,2.4336986825801432e-05,0.0005942189891356975,0.00022691101185046136,3.4814991522580385e-05,0.0004611000040313229
uniform,133,Improved-gOMP,baseline,0.002873598990845494,4.549000004772097e-05,0.0019821410242002457,0.00019741400319617242,3.9826001739129424e-05,0.00015419500414282084
uniform,133,Improved-gOMP,optimized,0.0012632190046133474,2.5675995857454836e-05,0.0006494629778899252,0.0002715500013437122,3.937599831260741e-05,0.00012065695773344487
uniform,134,Improved-gOMP,baseline,0.0023658050049562007,2.595700789242983e-05,0.0016359880100935698,0.0001880879863165319,3.734701022040099e-05,0.00014956197992432863
uniform,134,Improved-gOMP,optimized,0.0012022029986837879,2.4522989406250417e-05,0.0006064159679226577,0.00023588200565427542,3.5734003176912665e-05,0.00014671300596091896
uniform,135,Improved-gOMP,baseline,0.002425727012450807,2.709600084926933e-05,0.0017050539900083095,0.00017566401220392436,3.7272009649313986e-05,0.0001540560188004747
uniform,135,Improved-gOMP,optimized,0.000982038996880874,2.0522988052107394e-05,0.0005406209966167808,0.00023921100364532322,3.440900763962418e-05,2.753004082478583e-06
uniform,136,Improved-gOMP,baseline,0.0028672859916696325,2.6941997930407524e-05,0.0018879959679907188,0.000193906991626136,3.6850993637926877e-05,0.0003736810031114146
uniform,136,Improved-gOMP,optimized,0.0010351649980293587,2.1418018150143325e-05,0.0005107389879412949,0.00020277798466850072,4.680799611378461e-05,0.00011748899123631418
uniform,137,Improved-gOMP,baseline,0.0023478980001527816,2.640500315465033e-05,0.0016567650018259883,0.00016437700833193958,3.254199691582471e-05,0.00015256102778948843
uniform,137,Improved-gOMP,optimized,0.00123194299521856,2.5083980290219188e-05,0.0006324900023173541,0.0002618129801703617,4.0112005081027746e-05,0.00011606600310187787
uniform,138,Improved-gOMP,baseline,0.0021405440056696534,2.292401040904224e-05,0.0015070839872350916,0.0001393189886584878,2.9012997401878238e-05,0.0001659560075495392
uniform,138,Improved-gOMP,optimized,0.001528370994492434,3.1226983992382884e-05,0.0007142690301407129,0.0004057400074088946,5.2943010814487934e-05,0.0001241329882759601
uniform,139,Improved-gOMP,baseline,0.003968295000959188,2.7860020054504275e-05,0.002666909000254236,0.00025021501642186195,4.6842003939673305e-05,0.0005861480167368427
uniform,139,Improved-gOMP,optimized,0.002126392995705828,4.204901051707566e-05,0.0010728889901656657,0.0004081459919689223,6.637000478804111e-05,0.00027381400286685675
uniform,140,Improved-gOMP,baseline,0.004489833998377435,6.762398697901517e-05,0.003130908022285439,0.00031356299587059766,7.120601367205381e-05,0.00030395401699934155
uniform,140,Improved-gOMP,optimized,0.0020188829948892817,3.961300535593182e-05,0.0011077829985879362,0.0005358799971872941,6.683601532131433e-05,5.3189723985269666e-06
uniform,141,Improved-gOMP,baseline,0.0032758520101197064,4.550899029709399e-05,0.0024830749753164127,0.0002259010070702061,5.967498873360455e-05,6.570015102624893e-06
uniform,141,Improved-gOMP,optimized,0.0016611019964329898,4.146998981013894e-05,0.0009704560070531443,0.0003736869985004887,5.9403013437986374e-05,4.884990630671382e-06
uniform,142,Improved-gOMP,baseline,0.005468295988976024,6.131798727437854e-05,0.0036230300029274076,0.0003348380123497918,9.55919676925987e-05,0.0007616990187671036
uniform,142,Improved-gOMP,optimized,0.001408355004969053,2.9086004360578954e-05,0.0007165719725890085,0.00027678599872160703,3.9282007492147386e-05,0.00012861202412750572
uniform,143,Improved-gOMP,baseline,0.0028789569914806634,3.037600254174322e-05,0.0019211619946872815,0.0001707050105324015,3.193200973328203e-05,0.0003811930218944326
uniform,143,Improved-gOMP,optimized,0.00145213000359945,2.4701992515474558e-05,0.0006471350061474368,0.00023644800239708275,3.755700890906155e-05,0.00034879597660619766
uniform,144,Improved-gOMP,baseline,0.0054891559993848205,4.9063004553318024e-05,0.003726682989508845,0.0003238039935240522,7.465701492037624e-05,0.0006992740090936422
uniform,144,Improved-gOMP,optimized,0.0028898809978272766,4.423700738698244e-05,0.0011855790216941386,0.00046994496369734406,7.175898645073175e-05,0.0007921029900899157
uniform,145,Improved-gOMP,baseline,0.005690467995009385,5.3996016504243016e-05,0.0037875839916523546,0.0003552009875420481,7.289800851140171e-05,0.0007489560084650293
uniform,145,Improved-gOMP,optimized,0.0024879740085452795,4.049697599839419e-05,0.0012632009747903794,0.0005213379772612825,7.809497765265405e-05,0.00024194300931412727
uniform,146,Improved-gOMP,baseline,0.0050133469922002405,4.895201709587127e-05,0.003477664999081753,0.00036734297464136034,6.688501161988825e-05,0.000515399020514451
uniform,146,Improved-gOMP,optimized,0.0015326629945775494,4.7595996875315905e-05,0.0007126780110411346,0.00032172497594729066,6.241000664886087e-05,0.00012912899546790868
uniform,147,Improved-gOMP,baseline,0.0029374409932643175,2.67180148512125e-05,0.002005110989557579,0.00017772900173440576,3.290097811259329e-05,0.00035791001573670655
uniform,147,Improved-gOMP,optimized,0.0011964680015807971,2.413098991382867e-05,0.000626431981800124,0.00024028700136113912,3.752700285986066e-05,0.00011514799552969635
uniform,148,Improved-gOMP,baseline,0.002804540010401979,3.330002073198557e-05,0.0018460299907019362,0.00016921499627642334,3.390100027900189e-05,0.0003738420200534165
uniform,148,Improved-gOMP,optimized,0.0020114380022278056,3.941099566873163e-05,0.0011915390059584752,0.0003551190166035667,5.632401735056192e-05,0.0001360239984933287
uniform,149,Improved-gOMP,baseline,0.002727350001805462,3.464100882411003e-05,0.0018967720097862184,0.00018057497800327837,4.0466009522788227e-05,0.00020327602396719158
uniform,149,Improved-gOMP,optimized,0.0012775040086125955,3.0409006285481155e-05,0.0006576860178029165,0.00025409100635442883,4.121499659959227e-05,0.00012417697871569544
uniform,150,Improved-gOMP,baseline,0.0024084559991024435,2.7866015443578362e-05,0.001699655011179857,0.0001708550116745755,3.5289995139464736e-05,0.00014337200263980776
uniform,150,Improved-gOMP,optimized,0.0012481040030252188,2.392899477854371e-05,0.0006461139855673537,0.0002602159947855398,3.9336009649559855e-05,0.00012547003279905766
uniform,151,Improved-gOMP,baseline,0.003756506004719995,3.8775993743911386e-05,0.002540153989684768,0.00019672398047987372,4.502299998421222e-05,0.00048727000830695033
uniform,151,Improved-gOMP,optimized,0.0013111489970469847,3.013799141626805e-05,0.0006445650069508702,0.0002643100015120581,6.996600131969899e-05,0.0001374540152028203
uniform,152,Improved-gOMP,baseline,0.004274259990779683,4.8914022045210004e-05,0.0030175749852787703,0.0002657419827301055,5.702898488380015e-05,0.0004255009989719838
uniform,152,Improved-gOMP,optimized,0.001825016996008344,2.5645000278018415e-05,0.0008000430243555456,0.0002776530018309131,4.290802462492138e-05,0.0005081009876448661
uniform,153,Improved-gOMP,baseline,0.0027495549875311553,3.0134993721731007e-05,0.0018391960038570687,0.00016447999223601073,3.6070006899535656e-05,0.00035790899710264057
uniform,153,Improved-gOMP,optimized,0.001255611001397483,3.4271011827513576e-05,0.0006657940102741122,0.00023459001386072487,3.94569942727685e-05,0.00012198100739624351
uniform,154,Improved-gOMP,baseline,0.0035306359932292253,3.3469987101852894e-05,0.0023908759612822905,0.00018372201884631068,4.082200757693499e-05,0.00045211399265099317
uniform,154,Improved-gOMP,optimized,0.001439318002667278,2.900896652135998e-05,0.000713678979082033,0.00028194299375172704,4.346200148575008e-05,0.00018012302462011576
uniform,155,Improved-gOMP,baseline,0.002603626999189146,3.217399353161454e-05,0.0018024499877355993,0.00017697301518637687,3.853501402772963e-05,0.0001817179872887209
uniform,155,Improved-gOMP,optimized,0.0013220420078141615,3.0763010727241635e-05,0.0006646580004598945,0.0002823939867084846,4.5833003241568804e-05,0.00013114899047650397
uniform,156,Improved-gOMP,baseline,0.005656865003402345,4.941197403240949e-05,0.004112640977837145,0.0002654230047482997,7.304598693735898e-05,0.0004276610125089064
uniform,156,Improved-gOMP,optimized,0.0024445760063827038,3.2566997106187046e-05,0.0007883660000516102,0.00028429299709387124,8.836197957862169e-05,0.0009465639741392806
uniform,157,Improved-gOMP,baseline,0.002838044994859956,3.66429885616526e-05,0.0020103560091229156,0.00018461700528860092,4.512901068665087e-05,0.0001691430079517886
uniform,157,Improved-gOMP,optimized,0.0014780030032852665,3.099198511335999e-05,0.0007024649967206642,0.00028672697953879833,4.416299634613097e-05,0.00014247398939915001
uniform,158,Improved-gOMP,baseline,0.002892737989895977,2.6675988920032978e-05,0.001919177986565046,0.00017786597891245037,3.429099160712212e-05,0.00038839700573589653
uniform,158,Improved-gOMP,optimized,0.0011861169914482161,2.4549008230678737e-05,0.0005989999626763165,0.0002569510106695816,3.827699401881546e-05,0.00011639801959972829
uniform,159,Improved-gOMP,baseline,0.0033012019994203,3.534297866281122e-05,0.0022012420085957274,0.00019139298819936812,4.0565995732322335e-05,0.0004663130093831569
uniform,159,Improved-gOMP,optimized,0.0009531590039841831,2.4182023480534554e-05,0.0005292419955367222,0.0002334700257051736,3.5725985071621835e-05,2.824017428793013e-06
uniform,160,Improved-gOMP,baseline,0.0029547019948950037,2.759401104412973e-05,0.002001162007218227,0.00017770397244021297,3.8005979149602354e-05,0.0003626950056059286
uniform,160,Improved-gOMP,optimized,0.0012283460091566667,2.4258988560177386e-05,0.0006600810156669468,0.00023671198869124055,3.811799979303032e-05,0.00011283901403658092
uniform,161,Improved-gOMP,baseline,0.002581381006166339,2.991300425492227e-05,0.001843081001425162,0.00016659397806506604,3.692197788041085e-05,0.00016390997916460037
uniform,161,Improved-gOMP,optimized,0.0014178020064719021,3.565296356100589e-05,0.0006790999759687111,0.0003051819949178025,5.158597195986658e-05,0.00013170500460546464
uniform,162,Improved-gOMP,baseline,0.0029414120072033256,2.932501956820488e-05,0.0019431309920037165,0.00017712403496261686,3.6146026104688644e-05,0.0003829189809039235
uniform,162,Improved-gOMP,optimized,0.0012363169953459874,2.542699803598225e-05,0.0006449370121117681,0.000245508985244669,3.764299617614597e-05,0.00012202298967167735
uniform,163,Improved-gOMP,baseline,0.0031192899914458394,3.3464995794929564e-05,0.0020335860026534647,0.0002286249800818041,4.7772002290003e-05,0.00041173401405103505
uniform,163,Improved-gOMP,optimized,0.0012227990082465112,2.906500594690442e-05,0.0006247549899853766,0.00024540600134059787,4.252498911228031e-05,0.00012337601219769567
uniform,164,Improved-gOMP,baseline,0.002424356003757566,3.251500311307609e-05,0.001689019991317764,0.0001672220096224919,4.1179999243468046e-05,0.00014959399413783103
uniform,164,Improved-gOMP,optimized,0.001198609999846667,2.8588998247869313e-05,0.000601091975113377,0.0002453450142638758,4.127902502659708e-05,0.00012365698057692498
uniform,165,Improved-gOMP,baseline,0.003076854001847096,3.474400728009641e-05,0.0019577809871407226,0.00022092599829193205,5.551600770559162e-05,0.0004464899975573644
uniform,165,Improved-gOMP,optimized,0.0010637420054990798,2.3476997739635408e-05,0.0005325679667294025,0.0002142209850717336,3.3849995816126466e-05,0.00011830299627035856
uniform,166,Improved-gOMP,baseline,0.003035515997908078,2.779200440272689e-05,0.002042535983491689,0.00018116901628673077,3.446100163273513e-05,0.0003695550258271396
uniform,166,Improved-gOMP,optimized,0.0015991529944585636,2.4948996724560857e-05,0.0006211250147316605,0.00027611599944066256,4.160300886724144e-05,0.0004735950205940753
uniform,167,Improved-gOMP,baseline,0.003711569996085018,6.846399628557265e-05,0.0026683879987103865,0.0002572429948486388,6.0004007536917925e-05,0.00018656501197256148
uniform,167,Improved-gOMP,optimized,0.0009523690096102655,2.3622997105121613e-05,0.0005219850136199966,0.00021750600717496127,3.850900975521654e-05,2.7680216589942575e-06
uniform,168,Improved-gOMP,baseline,0.0018256019975524396,2.1212996216490865e-05,0.0013824229827150702,0.00014508100866805762,2.9118979000486434e-05,3.9660080801695585e-06
uniform,168,Improved-gOMP,optimized,0.0008742229983909056,2.0884996047243476e-05,0.0004975199844921008,0.00019861399778164923,3.174001176375896e-05,2.695975126698613e-06
uniform,169,Improved-gOMP,baseline,0.00455975899240002,3.9740989450365305e-05,0.0029846440156688914,0.000276667982689105,5.637097638100386e-05,0.0007105709955794737
uniform,169,Improved-gOMP,optimized,0.002420099001028575,4.6013985411264e-05,0.0012141560000600293,0.00048222900659311563,7.2488997830078e-05,0.0002610480005387217
uniform,170,Improved-gOMP,baseline,0.0044166059960843995,4.557600186672062e-05,0.003162516004522331,0.0002690580004127696,5.8236997574567795e-05,0.0003856559924315661
uniform,170,Improved-gOMP,optimized,0.0013217560044722632,2.604698238428682e-05,0.0006948470108909532,0.0002795729960780591,3.925399505533278e-05,0.00011998099216725677
uniform,171,Improved-gOMP,baseline,0.0025753579975571483,3.464298788458109e-05,0.001820256991777569,0.0001782850013114512,3.75179952243343e-05,0.00015336401702370495
uniform,171,Improved-gOMP,optimized,0.0012130140094086528,2.7048023184761405e-05,0.0005984369927318767,0.00024209298135247082,4.211600753478706e-05,0.0001463009975850582
uniform,172,Improved-gOMP,baseline,0.0019445829966571182,2.2335982066579163e-05,0.0013433070271275938,0.00013211699842941016,2.760399365797639e-05,0.00014435498451348394
uniform,172,Improved-gOMP,optimized,0.001068048004526645,2.2267995518632233e-05,0.0005233900010352954,0.00020613599917851388,3.741501132026315e-05,0.00011472502956166863
uniform,173,Improved-gOMP,baseline,0.002414706992567517,2.9472008463926613e-05,0.0016797629796201363,0.00017027798458002508,3.768703027162701e-05,0.0001601739932084456
uniform,173,Improved-gOMP,optimized,0.0011296250013401732,2.674599818419665e-05,0.0005794550088467076,0.00022532802540808916,3.6676996387541294e-05,0.0001132640172727406
uniform,174,Improved-gOMP,baseline,0.0024423979921266437,2.807997225318104e-05,0.001681117995758541,0.00016638400848023593,3.329502942506224e-05,0.00016963102098088712
uniform,174,Improved-gOMP,optimized,0.0012064559996360913,4.4495012843981385e-05,0.0006056589918443933,0.00024107901845127344,3.8170997868292034e-05,0.00012197598698548973
uniform,175,Improved-gOMP,baseline,0.0029288060031831264,3.55700176442042e-05,0.001920326001709327,0.0001687949988991022,4.1229010093957186e-05,0.0004166140133747831
uniform,175,Improved-gOMP,optimized,0.0012812609929824248,2.574600512161851e-05,0.0005682219925802201,0.00035944697447121143,6.035699334461242e-05,0.00011543399887159467
uniform,176,Improved-gOMP,baseline,0.002807924000080675,2.9520975658670068e-05,0.001861080978414975,0.00016761200095061213,3.336201189085841e-05,0.0003528459637891501
uniform,176,Improved-gOMP,optimized,0.001201802006107755,2.4395965738222003e-05,0.0006111490074545145,0.00024645598023198545,3.836500400211662e-05,0.00012779798998963088
uniform,177,Improved-gOMP,baseline,0.003073314990615472,5.23499766131863e-05,0.0023327379894908518,0.00016752700321376324,4.2468993342481554e-05,4.568995791487396e-06
uniform,177,Improved-gOMP,optimized,0.0009582769998814911,2.5228015147149563e-05,0.000533926984644495,0.0002301980130141601,3.5061006201431155e-05,2.9280054150149226e-06
uniform,178,Improved-gOMP,baseline,0.0024667910038260743,3.059599839616567e-05,0.0017205779877258465,0.00015857799735385925,5.0053989980369806e-05,0.00014837300113867968
uniform,178,Improved-gOMP,optimized,0.0012075659906258807,2.5682980776764452e-05,0.0006023509777151048,0.000260438013356179,3.80350393243134e-05,0.00011796101171057671
uniform,179,Improved-gOMP,baseline,0.0028667260048678145,2.9162009013816714e-05,0.0019337940029799938,0.00017394097812939435,3.6052006180398166e-05,0.00036677898606285453
uniform,179,Improved-gOMP,optimized,0.0020893609907943755,3.5285993362776935e-05,0.0010512119915802032,0.0004097909841220826,6.496399873867631e-05,0.00033138001163024455
uniform,180,Improved-gOMP,baseline,0.0026340299955336377,3.352899511810392e-05,0.0018565619975561276,0.00017972498608287424,4.067103145644069e-05,0.0001539289514767006
uniform,180,Improved-gOMP,optimized,0.0019002860062755644,3.296800423413515e-05,0.0009677149937488139,0.00037307199090719223,6.284801929723471e-05,0.00022949298727326095
uniform,181,Improved-gOMP,baseline,0.005340488001820631,5.6154996855184436e-05,0.0035310660168761387,0.0003279689990449697,7.536899647675455e-05,0.0007310379733098671
uniform,181,Improved-gOMP,optimized,0.0026769910036819056,4.3227977585047483e-05,0.0013349729997571558,0.0005593270034296438,0.00012426897592376918,0.0002574820100562647
uniform,182,Improved-gOMP,baseline,0.0025512069987598807,3.150901466142386e-05,0.0017951079789781943,0.00017653500253800303,3.783500869758427e-05,0.00015442601579707116
uniform,182,Improved-gOMP,optimized,0.0013200089888414368,2.7294023311696947e-05,0.0006657000194536522,0.0002906370209529996,4.0758983232080936e-05,0.0001366170181427151
uniform,183,Improved-gOMP,baseline,0.003701502995681949,3.7492005503736436e-05,0.002323177017387934,0.00020191002113278955,4.2019019019789994e-05,0.0006669749855063856
uniform,183,Improved-gOMP,optimized,0.0015494560066144913,4.9228008720092475e-05,0.0007540139922639355,0.00026618798437993973,4.4339976739138365e-05,0.00014344499504659325
uniform,184,Improved-gOMP,baseline,0.002799052992486395,2.5967005058191717e-05,0.0018854780064430088,0.00017942900012712926,3.369500336702913e-05,0.00035669899079948664
uniform,184,Improved-gOMP,optimized,0.0008625269983895123,1.9561004592105746e-05,0.0004986800195183605,0.00019618899386841804,2.8663009288720787e-05,2.389977453276515e-06
uniform,185,Improved-gOMP,baseline,0.0028710089973174036,3.169599222019315e-05,0.0019186449790140614,0.00016909900296013802,3.941598697565496e-05,0.00037051099934615195
uniform,185,Improved-gOMP,optimized,0.001127637005993165,2.4097986170090735e-05,0.0005364790122257546,0.00023054398479871452,4.067599365953356e-05,0.00011470797471702099
uniform,186,Improved-gOMP,baseline,0.0029607269971165806,3.0008028261363506e-05,0.001990242992178537,0.00017668896180111915,3.434099198784679e-05,0.00036679598269984126
uniform,186,Improved-gOMP,optimized,0.0015169380058068782,5.056400550529361e-05,0.0006668879941571504,0.00024579900491517037,4.123403050471097e-05,0.0003473760007182136
uniform,187,Improved-gOMP,baseline,0.0018671940051717684,2.5125002139247954e-05,0.0014318489993456751,0.00013322698941919953,2.9786984669044614e-05,3.9030128391459584e-06
uniform,187,Improved-gOMP,optimized,0.0010074500023620203,2.1992003894411027e-05,0.0005887470179004595,0.0002298280014656484,3.658400964923203e-05,2.6429916033521295e-06
uniform,188,Improved-gOMP,baseline,0.002304088993696496,4.4665997847914696e-05,0.0016020170005504042,0.00016168401634786278,3.4598997444845736e-05,0.00014651699166279286
uniform,188,Improved-gOMP,optimized,0.0012743939878419042,2.922200656030327e-05,0.0006201009964570403,0.0002768649865174666,3.9720005588606e-05,0.00011609996727202088
uniform,189,Improved-gOMP,baseline,0.001713431003736332,2.2920998162589967e-05,0.0013014920114073902,0.00012606600648723543,2.8662019758485258e-05,2.9270158847793937e-06
uniform,189,Improved-gOMP,optimized,0.0008713989955140278,2.024101559072733e-05,0.00048764102393761277,0.0002117910044034943,3.1924020731821656e-05,2.5730114430189133e-06
uniform,190,Improved-gOMP,baseline,0.003925395998521708,4.3836989789269865e-05,0.0027313699974911287,0.00025038898456841707,6.229001155588776e-05,0.00030182597402017564
uniform,190,Improved-gOMP,optimized,0.0020678650034824386,4.1163002606481314e-05,0.0010441270133014768,0.0004058760096086189,8.857100328896195e-05,0.00023645001056138426
uniform,191,Improved-gOMP,baseline,0.002713369991397485,2.737098839133978e-05,0.0018832909991033375,0.0001951809972524643,4.974199691787362e-05,0.0001569960149936378
uniform,191,Improved-gOMP,optimized,0.0012799940013792366,2.5414032279513776e-05,0.0006683069805148989,0.0002630289818625897,3.875499533023685e-05,0.00012409996998030692
uniform,192,Improved-gOMP,baseline,0.002506962002371438,2.7479007258079946e-05,0.0018077310378430411,0.0001672590005910024,3.314997593406588e-05,0.00014833000022917986
uniform,192,Improved-gOMP,optimized,0.001213932002428919,2.101897553075105e-05,0.0005932569911237806,0.0002763790253084153,3.6838973755948246e-05,0.00014038203516975045
uniform,193,Improved-gOMP,baseline,0.0029633850062964484,3.892999666277319e-05,0.001902514006360434,0.00019965399405919015,4.1785999201238155e-05,0.00028945901431143284
uniform,193,Improved-gOMP,optimized,0.0016902309871511534,3.4123004297725856e-05,0.0009130789840128273,0.00034499200410209596,4.586901923175901e-05,0.00013961497461423278
uniform,194,Improved-gOMP,baseline,0.003040262992726639,3.197300247848034e-05,0.0020473699987633154,0.00018618701142258942,4.022203211206943e-05,0.0003778860409511253
uniform,194,Improved-gOMP,optimized,0.001671987003646791,2.6402994990348816e-05,0.0006857249973108992,0.0002613409887999296,4.089200228918344e-05,0.0004920630162814632
uniform,195,Improved-gOMP,baseline,0.0033148990041809157,3.2123003620654345e-05,0.0022190539893927053,0.00023643999884370714,4.712599911727011e-05,0.0003785010048886761
uniform,195,Improved-gOMP,optimized,0.0013457800087053329,2.9548988095484674e-05,0.0006834019732195884,0.0002458219969412312,4.458900366444141e-05,0.00015590598923154175
uniform,196,Improved-gOMP,baseline,0.003355752007337287,3.59559926437214e-05,0.0021616479789372534,0.0001946279953699559,3.790098708122969e-05,0.0004706449981313199
uniform,196,Improved-gOMP,optimized,0.001396099993144162,2.7928006602451205e-05,0.0007227669848361984,0.00029539001116063446,4.431899287737906e-05,0.00013235000369604677
uniform,197,Improved-gOMP,baseline,0.0031113229924812913,3.0243973014876246e-05,0.0019789780053542927,0.0002062920102616772,4.331300442572683e-05,0.0004708059714175761
uniform,197,Improved-gOMP,optimized,0.00103171200316865,2.5034009013324976e-05,0.0005589049978880212,0.0002310809795744717,7.192199700511992e-05,3.227978595532477e-06
uniform,198,Improved-gOMP,baseline,0.0028587650012923405,2.6478999643586576e-05,0.0018921450100606307,0.00016969299758784473,3.1683011911809444e-05,0.000404725011321716
uniform,198,Improved-gOMP,optimized,0.0016033959982451051,2.486199082341045e-05,0.0006712610193062574,0.0002567869669292122,3.938301233574748e-05,0.00044137997610960156
uniform,199,Improved-gOMP,baseline,0.0033060890127671883,4.018697654828429e-05,0.002340893988730386,0.00028056700830347836,6.319698877632618e-05,0.0001602300035301596
uniform,199,Improved-gOMP,optimized,0.0012168989924248308,4.084501415491104e-05,0.0005857400101376697,0.000277458006166853,3.9982987800613046e-05,0.00012260698713362217
uniform,200,Improved-gOMP,baseline,0.0024512890086043626,3.087602090090513e-05,0.001683826994849369,0.00017288098752032965,3.5568984458222985e-05,0.00017679500160738826
uniform,200,Improved-gOMP,optimized,0.0012530170060927048,2.4769979063421488e-05,0.0006096929864725098,0.0002577219856902957,4.2029001633636653e-05,0.00015550396346952766
uniform,201,Improved-gOMP,baseline,0.0055564360081916675,5.277399031911045e-05,0.00379352702293545,0.00031843398755881935,7.374800043180585e-05,0.0007061300129862502
uniform,201,Improved-gOMP,optimized,0.0020368029945529997,3.553702845238149e-05,0.0010310550132999197,0.0004332590178819373,5.852598405908793e-05,0.00023465798585675657
uniform,202,Improved-gOMP,baseline,0.002778918991680257,2.579999272711575e-05,0.0018538079893914983,0.00017272999684792012,3.253798058722168e-05,0.0003671660088002682
uniform,202,Improved-gOMP,optimized,0.001166268004453741,2.0307998056523502e-05,0.0005765810055891052,0.00021940100123174489,3.1657982617616653e-05,0.00015803100541234016
uniform,203,Improved-gOMP,baseline,0.005127644006279297,5.9443977079354227e-05,0.0036007170128868893,0.0003571829874999821,8.14119994174689e-05,0.000321863975841552
uniform,203,Improved-gOMP,optimized,0.0021946170018054545,3.911198291461915e-05,0.0011434990010457113,0.00041682302253320813,6.544998905155808e-05,0.00025043800997082144
uniform,204,Improved-gOMP,baseline,0.006108633999247104,5.307998799253255e-05,0.0041613259963924065,0.0003568659885786474,7.766201451886445e-05,0.0007891699788160622
uniform,204,Improved-gOMP,optimized,0.001971513993339613,4.145500133745372e-05,0.0010701149876695126,0.00038456400216091424,8.989201160147786e-05,0.00013545798719860613
uniform,205,Improved-gOMP,baseline,0.0022256299998844042,2.3389002308249474e-05,0.001535542993224226,0.00014582900621462613,3.119598841294646e-05,0.0001852269924711436
uniform,205,Improved-gOMP,optimized,0.0010901419882429764,2.056399534922093e-05,0.0005346970137907192,0.00021575900609605014,3.261599340476096e-05,0.00014596500841435045
uniform,206,Improved-gOMP,baseline,0.003154815989546478,3.0278999474830925e-05,0.0018800130346789956,0.0001900799834402278,4.599500971380621e-05,0.0006316380022326484
uniform,206,Improved-gOMP,optimized,0.001994567006477155,3.561000630725175e-05,0.0010352440003771335,0.00037769701157230884,6.578401371371001e-05,0.0002292829885846004
uniform,207,Improved-gOMP,baseline,0.005056506008259021,5.942401185166091e-05,0.0035700040025403723,0.00034385398612357676,8.486401929985732e-05,0.0002970069763250649
uniform,207,Improved-gOMP,optimized,0.002369239999097772,4.559800436254591e-05,0.0012555449939100072,0.0004615849902620539,7.701401773374528e-05,0.00023979700927156955
uniform,208,Improved-gOMP,baseline,0.004591167002217844,4.920799983665347e-05,0.0032692540116840973,0.000267484036157839,6.459900760091841e-05,0.00043315801303833723
uniform,208,Improved-gOMP,optimized,0.0013265690067782998,3.060000017285347e-05,0.000648752975394018,0.00028777398983947933,4.736098344437778e-05,0.00014033100160304457
uniform,209,Improved-gOMP,baseline,0.0034710340114543214,3.0095034162513912e-05,0.002367727007367648,0.0001842849887907505,3.819001722149551e-05,0.00047381602053064853
uniform,209,Improved-gOMP,optimized,0.0016706140013411641,2.8192007448524237e-05,0.0006564719951711595,0.00024690100690349936,3.7478996091522276e-05,0.0005043629935244098
uniform,210,Improved-gOMP,baseline,0.003148178002447821,3.4657015930861235e-05,0.00206284700834658,0.0002023959968937561,4.5764012611471117e-05,0.00043320599070284516
