k,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
12,65,gOMP,baseline,0.0002905790024669841,1.7237005522474647e-05,5.594299000222236e-05,0.00010060399654321373,2.4765991838648915e-05,0.0
12,65,gOMP,optimized,0.00016515300376340747,1.6099002095870674e-05,3.487100184429437e-05,5.471199983730912e-05,1.796102151274681e-05,0.0
12,66,gOMP,baseline,0.0003505139902699739,4.463698132894933e-05,5.851399328093976e-05,0.0001150359894381836,3.0045994208194315e-05,0.0
12,66,gOMP,optimized,0.00019936199532821774,2.376399061176926e-05,3.9941020077094436e-05,6.6694978158921e-05,2.0247010979801416e-05,0.0
12,67,gOMP,baseline,0.00034572499862406403,2.0403997041285038e-05,5.111600330565125e-05,0.00010584799747448415,2.600198786240071e-05,0.0
12,67,gOMP,optimized,0.00015574099961668253,1.5437995898537338e-05,3.211700823158026e-05,5.423299444373697e-05,1.7982019926421344e-05,0.0
12,68,gOMP,baseline,0.00030978600261732936,1.6851015971042216e-05,5.177500133868307e-05,0.00011332299618516117,2.9076996725052595e-05,0.0
12,68,gOMP,optimized,0.00016877100279089063,1.5469995560124516e-05,3.541400656104088e-05,5.608597712125629e-05,1.6563993995077908e-05,0.0
12,69,gOMP,baseline,0.00025731099594850093,1.618599344510585e-05,4.111501039005816e-05,9.376498928759247e-05,2.2203006665222347e-05,0.0
12,69,gOMP,optimized,0.000150266001583077,1.4660981833003461e-05,3.244300023652613e-05,4.968099528923631e-05,1.576899376232177e-05,0.0
12,70,gOMP,baseline,0.0002723299985518679,1.7552985809743404e-05,4.457400063984096e-05,0.00010085999383591115,2.3293003323487937e-05,0.0
12,70,gOMP,optimized,0.00019737498951144516,1.5758982044644654e-05,3.648099664133042e-05,6.51789887342602e-05,2.318096812814474e-05,0.0
12,71,gOMP,baseline,0.0002654870040714741,1.5474011888727546e-05,4.786199133377522e-05,9.515702549833804e-05,2.3710003006272018e-05,0.0
12,71,gOMP,optimized,0.00016052801220212132,1.6025995137169957e-05,3.322001430206001e-05,5.3445008234120905e-05,1.6659992979839444e-05,0.0
12,72,gOMP,baseline,0.00027977699937764555,1.7023019609041512e-05,4.558099317364395e-05,0.00010052998550236225,2.494300133548677e-05,0.0
12,72,gOMP,optimized,0.00016546501137781888,1.651399361435324e-05,3.5778997698798776e-05,5.5204014643095434e-05,1.8122984329238534e-05,0.0
12,73,gOMP,baseline,0.0005533379880944267,1.7924015992321074e-05,5.089999467600137e-05,0.0001854169968282804,6.098800804466009e-05,0.0
12,73,gOMP,optimized,0.0003632019943324849,3.569101681932807e-05,9.060201409738511e-05,0.0001284520112676546,3.62739956472069e-05,0.0
12,74,gOMP,baseline,0.00030564400367438793,1.6729012713767588e-05,5.880201933905482e-05,0.0001080599904526025,2.4777997168712318e-05,0.0
12,74,gOMP,optimized,0.00016122999659273773,1.5711004380136728e-05,3.439599822741002e-05,5.4370000725612044e-05,1.7300000763498247e-05,0.0
12,75,gOMP,baseline,0.00030823599081486464,1.6919017070904374e-05,6.868700438644737e-05,0.00010331800149288028,2.8606009436771274e-05,0.0
12,75,gOMP,optimized,0.00016229601169470698,1.6147998394444585e-05,3.521598409861326e-05,5.285200313664973e-05,1.75329769263044e-05,0.0
12,76,gOMP,baseline,0.0006565359944943339,3.371200000401586e-05,9.084299381356686e-05,0.00023857101041357964,7.953502063173801e-05,0.0
12,76,gOMP,optimized,0.00029884900141041726,3.112500417046249e-05,6.945800851099193e-05,9.682000381872058e-05,2.4718028726056218e-05,0.0
12,77,gOMP,baseline,0.0002968159969896078,2.280299668200314e-05,4.761501622851938e-05,0.00010427799134049565,2.5444009224884212e-05,0.0
12,77,gOMP,optimized,0.00016955399769358337,1.7444006516598165e-05,3.4092983696609735e-05,5.6872013374231756e-05,2.0037012291140854e-05,0.0
12,78,gOMP,baseline,0.0007618730014655739,4.175398498773575e-05,0.00013508900883607566,0.0002655809948919341,0.00010500500502530485,0.0
12,78,gOMP,optimized,0.00023879299988038838,2.2217020159587264e-05,4.4944987166672945e-05,8.671998511999846e-05,1.955899642780423e-05,0.0
12,79,gOMP,baseline,0.00032844700035639107,1.8919992726296186e-05,5.216900899540633e-05,0.00012851299834437668,3.104099596384913e-05,0.0
12,79,gOMP,optimized,0.00014763401122763753,1.4727003872394562e-05,3.082300827372819e-05,4.888002877123654e-05,1.586298458278179e-05,0.0
12,80,gOMP,baseline,0.0002588030038168654,1.5483019524253905e-05,4.007101233582944e-05,9.299599332734942e-05,2.1126994397491217e-05,0.0
12,80,gOMP,optimized,0.00016762499581091106,1.5048019122332335e-05,3.4042008337564766e-05,5.948798207100481e-05,1.7261991160921752e-05,0.0
12,81,gOMP,baseline,0.0003510409878799692,2.4998982553370297e-05,5.039699317421764e-05,0.00011895695934072137,3.9820995880290866e-05,0.0
12,81,gOMP,optimized,0.00044550599704962224,3.589398693293333e-05,0.00014152000949252397,0.00014174499665386975,4.171200271230191e-05,0.0
12,82,gOMP,baseline,0.0003172739961883053,2.7915986720472574e-05,5.221398896537721e-05,0.00010800200107041746,3.095300053246319e-05,0.0
12,82,gOMP,optimized,0.0002276029990753159,1.8058010027743876e-05,6.815498636569828e-05,7.09579762769863e-05,2.0164981833659112e-05,0.0
12,83,gOMP,baseline,0.0002562480076448992,1.6295991372317076e-05,4.058901686221361e-05,9.353600034955889e-05,2.1503990865312517e-05,0.0
12,83,gOMP,optimized,0.00016121800581458956,1.9771992811001837e-05,3.3836986403912306e-05,5.101699207443744e-05,1.6327001503668725e-05,0.0
12,84,gOMP,baseline,0.0003327129961689934,1.676900137681514e-05,3.943800402339548e-05,9.823300933931023e-05,2.244900679215789e-05,0.0
12,84,gOMP,optimized,0.0001880329946288839,1.6157995560206473e-05,4.853498830925673e-05,6.148098327685148e-05,1.8834994989447296e-05,0.0
12,85,gOMP,baseline,0.0004128580039832741,2.3586006136611104e-05,8.551101200282574e-05,0.0001476179895689711,3.628298873081803e-05,0.0
12,85,gOMP,optimized,0.0001836890005506575,1.764301850926131e-05,3.6946978070773184e-05,6.578299507964402e-05,1.9983999663963914e-05,0.0
12,86,gOMP,baseline,0.00031655099883209914,1.9646991859190166e-05,5.752200377173722e-05,0.00011514702055137604,2.7103989850729704e-05,0.0
12,86,gOMP,optimized,0.0001981739915208891,1.882300421129912e-05,5.391801823861897e-05,6.305899296421558e-05,1.858199539128691e-05,0.0
12,87,gOMP,baseline,0.0004293329984648153,9.787497401703149e-05,6.02580257691443e-05,0.00013481499627232552,3.149300755467266e-05,0.0
12,87,gOMP,optimized,0.0001729760115267709,1.6734993550926447e-05,3.661999653559178e-05,5.814401083625853e-05,1.8063001334667206e-05,0.0
12,88,gOMP,baseline,0.0007730449869995937,6.985598884057254e-05,0.00012168999819550663,0.00022058800095692277,5.760598287452012e-05,0.0
12,88,gOMP,optimized,0.00018536399875301868,1.6790014342404902e-05,3.677800123114139e-05,7.058201299514621e-05,1.770199742168188e-05,0.0
12,89,gOMP,baseline,0.0002718399919103831,1.589999010320753e-05,4.494200402405113e-05,9.98220348265022e-05,2.3957007215358317e-05,0.0
12,89,gOMP,optimized,0.00017484799900557846,2.982899604830891e-05,3.4938013413921e-05,5.281998892314732e-05,1.7481012037023902e-05,0.0
12,90,gOMP,baseline,0.0002716690069064498,1.5698009519837797e-05,4.150101449340582e-05,9.600901103112847e-05,2.1649000700563192e-05,0.0
12,90,gOMP,optimized,0.00016082500224001706,1.586200960446149e-05,3.45610169460997e-05,5.2728006266988814e-05,1.606899604666978e-05,0.0
12,91,gOMP,baseline,0.0002800740039674565,1.6631995094940066e-05,5.0412985729053617e-05,0.00010219600517302752,2.3751985281705856e-05,0.0
12,91,gOMP,optimized,0.0001632269995752722,1.5080004232004285e-05,3.282498801127076e-05,5.878199590370059e-05,1.7125013982877135e-05,0.0
12,92,gOMP,baseline,0.00029827500111423433,1.8306003767065704e-05,5.1759983762167394e-05,0.00010828001541085541,2.7286994736641645e-05,0.0
12,92,gOMP,optimized,0.0002052409981843084,1.7313010175712407e-05,5.163598689250648e-05,6.471201777458191e-05,2.1220985217951238e-05,0.0
12,93,gOMP,baseline,0.00029673300741706043,1.818798773456365e-05,4.7685010940767825e-05,0.00010940898209810257,2.5115004973486066e-05,0.0
12,93,gOMP,optimized,0.00023809299455024302,1.513100869487971e-05,3.2785028452053666e-05,5.310398410074413e-05,1.6905993106774986e-05,0.0
12,94,gOMP,baseline,0.0002956919925054535,1.9228013115935028e-05,4.660099511966109e-05,0.00011612600064836442,2.493899955879897e-05,0.0
12,94,gOMP,optimized,0.00015320500824600458,1.519499346613884e-05,3.205900429747999e-05,5.297501047607511e-05,1.587199221830815e-05,0.0
12,95,gOMP,baseline,0.00024474700330756605,1.6186997527256608e-05,3.930203092750162e-05,8.846301352605224e-05,2.0801002392545342e-05,0.0
12,95,gOMP,optimized,0.00022579100914299488,1.478297053836286e-05,2.9911971068941057e-05,4.8824003897607327e-05,1.6120000509545207e-05,0.0
12,96,gOMP,baseline,0.00035143998684361577,1.8781982362270355e-05,5.4160962463356555e-05,0.00014351599384099245,3.0358991352841258e-05,0.0
12,96,gOMP,optimized,0.00016118399798870087,1.702597364783287e-05,3.378500696271658e-05,5.2759001846425235e-05,1.680999412201345e-05,0.0
12,97,gOMP,baseline,0.0004421799967531115,2.552200749050826e-05,8.447501750197262e-05,0.00015488200006075203,3.480700252112001e-05,0.0
12,97,gOMP,optimized,0.00019935700402129441,2.3878994397819042e-05,4.0013997931964695e-05,7.23269913578406e-05,2.126401523128152e-05,0.0
12,98,gOMP,baseline,0.0005444349953904748,2.693598798941821e-05,7.61869887355715e-05,0.0002197540015913546,6.251400918699801e-05,0.0
12,98,gOMP,optimized,0.0001973390026250854,1.7892016330733895e-05,3.900101000908762e-05,7.359801384154707e-05,2.0598017727024853e-05,0.0
12,99,gOMP,baseline,0.00026357999013271183,1.6219011740759015e-05,4.812800034414977e-05,9.35520074563101e-05,2.2321008145809174e-05,0.0
12,99,gOMP,optimized,0.00016038399189710617,1.584198616910726e-05,3.3571006497368217e-05,5.258398596197367e-05,1.726798654999584e-05,0.0
12,100,gOMP,baseline,0.0003151549899484962,1.6663994756527245e-05,6.125299842096865e-05,0.00011621200246736407,2.7079004212282598e-05,0.0
12,100,gOMP,optimized,0.00014398799976333976,1.4142991858534515e-05,3.1531002605333924e-05,4.761098534800112e-05,1.5276993508450687e-05,0.0
12,101,gOMP,baseline,0.00030959901050664485,3.113500133622438e-05,5.326802784111351e-05,0.00010690298222471029,2.4824999854899943e-05,0.0
12,101,gOMP,optimized,0.00016213799244724214,1.569199957884848e-05,3.3159987651742995e-05,5.426001735031605e-05,1.6402016626670957e-05,0.0
12,102,gOMP,baseline,0.000272821998805739,1.669699850026518e-05,4.544900730252266e-05,9.790899639483541e-05,2.401997335255146e-05,0.0
12,102,gOMP,optimized,0.00015428500773850828,1.4887002180330455e-05,3.109000681433827e-05,4.9677008064463735e-05,1.5541008906438947e-05,0.0
12,103,gOMP,baseline,0.00030606400105170906,1.6792997485026717e-05,6.093601405154914e-05,0.00010331999510526657,2.6851019356399775e-05,0.0
12,103,gOMP,optimized,0.00021457199181895703,1.936600892804563e-05,4.9057009164243937e-05,7.09610030753538e-05,1.8493999959900975e-05,0.0
12,104,gOMP,baseline,0.0002515139931347221,1.573700865264982e-05,4.1130027966573834e-05,9.079999290406704e-05,2.251699334010482e-05,0.0
12,104,gOMP,optimized,0.0001412050041835755,1.4249992091208696e-05,3.0033988878130913e-05,4.7048000851646066e-05,1.518501085229218e-05,0.0
12,105,gOMP,baseline,0.00029962899861857295,1.9273997168056667e-05,4.77099820272997e-05,0.00010907099931500852,2.6124995201826096e-05,0.0
12,105,gOMP,optimized,0.0001706520124571398,1.769700611475855e-05,3.5712000681087375e-05,5.633199180010706e-05,1.806100772228092e-05,0.0
12,106,gOMP,baseline,0.00028700601251330227,1.7664016922935843e-05,5.0385991926304996e-05,0.00010457000462338328,2.344597305636853e-05,0.0
12,106,gOMP,optimized,0.00017335900338366628,1.6147008864209056e-05,3.5913006286136806e-05,6.229101563803852e-05,1.8201986677013338e-05,0.0
12,107,gOMP,baseline,0.0002511079946998507,1.5941011952236295e-05,4.093299503438175e-05,9.226401743944734e-05,2.1608997485600412e-05,0.0
12,107,gOMP,optimized,0.00014524000289384276,1.5079000149853528e-05,3.081199247390032e-05,4.7388995881192386e-05,1.5879020793363452e-05,0.0
12,108,gOMP,baseline,0.00025301800633314997,1.5497993445023894e-05,4.030400305055082e-05,9.30279929889366e-05,2.2581967641599476e-05,0.0
12,108,gOMP,optimized,0.00018544400518294424,1.588500163052231e-05,3.603100776672363e-05,6.914499681442976e-05,2.179799776058644e-05,0.0
12,109,gOMP,baseline,0.0002646959910634905,1.7786005628295243e-05,4.060400533489883e-05,9.680599032435566e-05,2.2687003365717828e-05,0.0
12,109,gOMP,optimized,0.00016266699822153896,1.6375997802242637e-05,3.478500002529472e-05,5.181002779863775e-05,1.7368991393595934e-05,0.0
12,110,gOMP,baseline,0.0003459029976511374,2.060197584796697e-05,6.087898509576917e-05,0.00013391498941928148,3.0987997888587415e-05,0.0
12,110,gOMP,optimized,0.00016953199519775808,1.853199501056224e-05,3.652198938652873e-05,5.6325021432712674e-05,1.8620994524098933e-05,0.0
12,111,gOMP,baseline,0.000259481996181421,1.6192003386095166e-05,4.287900810595602e-05,9.463001333642751e-05,2.2364009055308998e-05,0.0
12,111,gOMP,optimized,0.0001584900019224733,1.548200089018792e-05,3.244800609536469e-05,5.33499987795949e-05,1.6537989722564816e-05,0.0
12,112,gOMP,baseline,0.0002767260011751205,1.7013997421599925e-05,4.4886008254252374e-05,9.978300658985972e-05,2.4858993128873408e-05,0.0
12,112,gOMP,optimized,0.00025832200481090695,7.211900083348155e-05,4.6725996071472764e-05,6.624801608268172e-05,2.1781001123599708e-05,0.0
12,113,gOMP,baseline,0.00040385899774264544,2.7111978852190077e-05,9.039801079779863e-05,0.0001288519852096215,4.1269013308919966e-05,0.0
12,113,gOMP,optimized,0.00019629200687631965,2.5478977477177978e-05,3.888599167112261e-05,6.564900104422122e-05,2.158300776500255e-05,0.0
12,114,gOMP,baseline,0.000263536989223212,1.649100158829242e-05,4.314897523727268e-05,9.688001591712236e-05,2.234698331449181e-05,0.0
12,114,gOMP,optimized,0.0001655389933148399,1.740502193570137e-05,3.533299604896456e-05,5.547501496039331e-05,1.8143007764592767e-05,0.0
12,115,gOMP,baseline,0.0003195409954059869,1.9826009520329535e-05,4.9996000598184764e-05,0.00011330402048770338,3.226401167921722e-05,0.0
12,115,gOMP,optimized,0.00037762499414384365,2.376300108153373e-05,0.00013692800712306052,0.0001055269967764616,3.066399949602783e-05,0.0
12,116,gOMP,baseline,0.00025955599267035723,1.655401138123125e-05,4.271799116395414e-05,9.414998930878937e-05,2.3048996808938682e-05,0.0
12,116,gOMP,optimized,0.00017774300067685544,2.936599776148796e-05,3.615400055423379e-05,5.5500990129075944e-05,1.8642997019924223e-05,0.0
12,117,gOMP,baseline,0.0002685020008357242,1.62759970407933e-05,4.29909850936383e-05,9.811301424633712e-05,2.332800067961216e-05,0.0
12,117,gOMP,optimized,0.00015203299699351192,1.4906996511854231e-05,3.237699274905026e-05,5.086300370749086e-05,1.5841011190786958e-05,0.0
12,118,gOMP,baseline,0.00028940899937879294,1.7750993720255792e-05,4.5881024561822414e-05,0.00010258001566398889,2.3882996174506843e-05,0.0
12,118,gOMP,optimized,0.00016076499014161527,1.5475015970878303e-05,3.7949997931718826e-05,5.0597009249031544e-05,1.6382007743231952e-05,0.0
12,119,gOMP,baseline,0.0004817000008188188,2.179801231250167e-05,0.00011902400001417845,0.00016903100186027586,4.0916987927630544e-05,0.0
12,119,gOMP,optimized,0.00019779799913521856,2.1023995941504836e-05,4.208400787319988e-05,6.666099943686277e-05,2.0794002921320498e-05,0.0
12,120,gOMP,baseline,0.00032782000198494643,3.34979995386675e-05,5.560599674936384e-05,0.00011050600733142346,3.0123992473818362e-05,0.0
12,120,gOMP,optimized,0.00020711199613288045,1.9525003153830767e-05,3.958199522458017e-05,6.428298365790397e-05,1.9697006791830063e-05,0.0
12,121,gOMP,baseline,0.0003567359963199124,2.0395018509589136e-05,7.631299376953393e-05,0.00012617399625014514,2.9282018658705056e-05,0.0
12,121,gOMP,optimized,0.00017158999980892986,1.797100412659347e-05,3.448800998739898e-05,6.0094986110925674e-05,1.8125996575690806e-05,0.0
12,122,gOMP,baseline,0.00026354199508205056,1.6049001715146005e-05,4.491598519962281e-05,9.480798325967044e-05,2.2492007701657712e-05,0.0
12,122,gOMP,optimized,0.00016858999151736498,1.7183992895297706e-05,3.7777004763484e-05,5.703799251932651e-05,1.701099972706288e-05,0.0
12,123,gOMP,baseline,0.00028853600088041276,1.8118007574230433e-05,4.44899924332276e-05,0.00011028100561816245,2.3878004867583513e-05,0.0
12,123,gOMP,optimized,0.00015208299737423658,1.5241006622090936e-05,3.091800317633897e-05,4.963198443874717e-05,1.6157006029970944e-05,0.0
12,124,gOMP,baseline,0.00029281299794092774,1.8000006093643606e-05,4.863800131715834e-05,0.00010667000606190413,2.5459012249484658e-05,0.0
12,124,gOMP,optimized,0.00025303599250037223,2.2617983631789684e-05,4.178602830506861e-05,7.38880189601332e-05,1.950500882230699e-05,0.0
12,125,gOMP,baseline,0.0002749660052359104,1.6653997590765357e-05,4.8363988753408194e-05,9.863999730441719e-05,2.389798464719206e-05,0.0
12,125,gOMP,optimized,0.00015143198834266514,1.5730998711660504e-05,3.122900670859963e-05,5.212899122852832e-05,1.614402572158724e-05,0.0
12,126,gOMP,baseline,0.00027193198911845684,1.6008998500183225e-05,4.190500476397574e-05,9.751600737217814e-05,2.4051012587733567e-05,0.0
12,126,gOMP,optimized,0.0001543830003356561,1.5245997929014266e-05,3.225597902201116e-05,5.0915012252517045e-05,1.5951998648233712e-05,0.0
12,127,gOMP,baseline,0.0003907569916918874,2.539200067985803e-05,7.607600127812475e-05,0.00013990100705996156,3.4047989174723625e-05,0.0
12,127,gOMP,optimized,0.0002155719994334504,2.199500158894807e-05,4.717599949799478e-05,7.404800271615386e-05,2.223299816250801e-05,0.0
12,128,gOMP,baseline,0.0005161630106158555,2.5248999008908868e-05,0.00010162100079469383,0.0002085820015054196,5.313499423209578e-05,0.0
12,128,gOMP,optimized,0.0001856320013757795,1.9050014088861644e-05,3.9197984733618796e-05,6.69619912514463e-05,1.849600812420249e-05,0.0
12,129,gOMP,baseline,0.0002900860126828775,1.7665981431491673e-05,5.8382996940054e-05,0.00010058398765977472,2.4595996364951134e-05,0.0
12,129,gOMP,optimized,0.00019524699018802494,1.8948980141431093e-05,3.827200271189213e-05,7.10440071998164e-05,2.2364998585544527e-05,0.0
12,130,gOMP,baseline,0.0002792000013869256,1.7367987311445177e-05,4.722599987871945e-05,0.00010085800022352487,2.3737986339256167e-05,0.0
12,130,gOMP,optimized,0.00016599800437688828,1.738400897011161e-05,3.313900378998369e-05,5.641700408887118e-05,1.6821999452076852e-05,0.0
12,131,gOMP,baseline,0.0002672529953997582,1.5918980352580547e-05,4.5465989387594163e-05,9.957699512597173e-05,2.2245993022806942e-05,0.0
12,131,gOMP,optimized,0.0001502899976912886,1.4537014067173004e-05,3.144200309179723e-05,4.90169768454507e-05,1.6411999240517616e-05,0.0
12,132,gOMP,baseline,0.0002449369931127876,1.6012010746635497e-05,3.962600021623075e-05,8.76929989317432e-05,2.0886000129394233e-05,0.0
12,132,gOMP,optimized,0.00017631000082474202,1.511898881290108e-05,4.000699846073985e-05,5.2947012591175735e-05,2.846999268513173e-05,0.0
12,133,gOMP,baseline,0.00027928000781685114,1.55180023284629e-05,4.258901753928512e-05,9.505797061137855e-05,2.9335016733966768e-05,0.0
12,133,gOMP,optimized,0.00014363700756803155,1.4152989024296403e-05,3.079400630667806e-05,4.639598773792386e-05,1.622599666006863e-05,0.0
12,134,gOMP,baseline,0.00032466600532643497,1.903099473565817e-05,6.484401819761842e-05,0.00011860899394378066,2.661600592546165e-05,0.0
12,134,gOMP,optimized,0.00019011000404134393,1.8391016055829823e-05,3.971000842284411e-05,6.465998012572527e-05,1.9520986825227737e-05,0.0
12,135,gOMP,baseline,0.00025251301121897995,1.5112993423826993e-05,4.2082014260813594e-05,9.233300806954503e-05,2.2849984816275537e-05,0.0
12,135,gOMP,optimized,0.00015147999511100352,1.4829027350060642e-05,3.169597766827792e-05,5.1524999435059726e-05,1.5973986592143774e-05,0.0
12,136,gOMP,baseline,0.0002657300065038726,1.6313002561219037e-05,4.488498962018639e-05,9.428100020159036e-05,2.3461005184799433e-05,0.0
12,136,gOMP,optimized,0.0001920140057336539,1.930899452418089e-05,4.273001104593277e-05,6.154100992716849e-05,1.7654005205258727e-05,0.0
12,137,gOMP,baseline,0.0002673010021680966,1.6461999621242285e-05,4.366699431557208e-05,0.00010011800623033196,2.2743013687431812e-05,0.0
12,137,gOMP,optimized,0.00021555498824454844,1.8207007087767124e-05,4.3083986383862793e-05,6.0381993534974754e-05,4.9439011490903795e-05,0.0
12,138,gOMP,baseline,0.00027604699425864965,1.7511018086224794e-05,5.104301089886576e-05,9.826899622566998e-05,2.282197237946093e-05,0.0
12,138,gOMP,optimized,0.00015814299695193768,1.6420017345808446e-05,3.3285003155469894e-05,5.339598283171654e-05,1.766100467648357e-05,0.0
12,139,gOMP,baseline,0.00027962500462308526,1.6391990357078612e-05,5.055000656284392e-05,0.00010184799612034112,2.4549022782593966e-05,0.0
12,139,gOMP,optimized,0.00018579800962470472,1.8008984625339508e-05,3.6577985156327486e-05,6.302799738477916e-05,1.742300810292363e-05,0.0
12,140,gOMP,baseline,0.0002833940088748932,1.6354999388568103e-05,4.273001104593277e-05,9.290700836572796e-05,4.069397982675582e-05,0.0
12,140,gOMP,optimized,0.00018323599942959845,1.5217010513879359e-05,3.3549978979863226e-05,5.112400685902685e-05,1.6671008779667318e-05,0.0
12,141,gOMP,baseline,0.00026312000409234315,1.5493991668336093e-05,4.404399078339338e-05,9.665600373409688e-05,2.2638007067143917e-05,0.0
12,141,gOMP,optimized,0.00016396399587392807,1.5247991541400552e-05,4.004199581686407e-05,5.276402225717902e-05,1.6713995137251914e-05,0.0
12,142,gOMP,baseline,0.00033690599957481027,1.7310987459495664e-05,8.458799857180566e-05,0.0001150390162365511,2.5574001483619213e-05,0.0
12,142,gOMP,optimized,0.00016686299932189286,1.6537975170649588e-05,3.783198189921677e-05,5.358600174076855e-05,1.689097553025931e-05,0.0
12,143,gOMP,baseline,0.0002475969959050417,1.5393015928566456e-05,3.951899998355657e-05,9.026502084452659e-05,2.1715983166359365e-05,0.0
12,143,gOMP,optimized,0.00014260200259741396,1.4372009900398552e-05,3.0764000257477164e-05,4.714199167210609e-05,1.5853001968935132e-05,0.0
12,144,gOMP,baseline,0.0002618589933263138,1.5663972590118647e-05,4.18430136051029e-05,9.531901741866022e-05,2.2377993445843458e-05,0.0
12,144,gOMP,optimized,0.00016047600365709513,1.566500577609986e-05,3.3235002774745226e-05,5.7617013226263225e-05,1.636499655432999e-05,0.0
12,145,gOMP,baseline,0.00030092999804764986,2.1043990273028612e-05,5.596001574303955e-05,0.00010464999650139362,2.531100471969694e-05,0.0
12,145,gOMP,optimized,0.0005218520091148093,3.119398024864495e-05,6.0906008002348244e-05,0.00026769499527290463,8.906800940167159e-05,0.0
12,146,gOMP,baseline,0.00030153999978210777,1.9161001546308398e-05,4.665101005230099e-05,0.00010662000568117946,2.4813998606987298e-05,0.0
12,146,gOMP,optimized,0.00015431598876602948,1.5309997252188623e-05,3.2096009817905724e-05,5.0852991989813745e-05,1.636198430787772e-05,0.0
12,147,gOMP,baseline,0.0002462150005158037,1.5247002011165023e-05,4.081902443431318e-05,8.854200132191181e-05,2.1243002265691757e-05,0.0
12,147,gOMP,optimized,0.00015358900418505073,1.4913995983079076e-05,3.7429024814628065e-05,4.9030015361495316e-05,1.574798079673201e-05,0.0
12,148,gOMP,baseline,0.00032864700187928975,1.727198832668364e-05,5.240898462943733e-05,0.00010063800436910242,2.453099295962602e-05,0.0
12,148,gOMP,optimized,0.0002122389996657148,1.7613987438380718e-05,4.093200550414622e-05,8.725501538719982e-05,2.1589992684312165e-05,0.0
12,149,gOMP,baseline,0.0002978349948534742,1.5986996004357934e-05,5.561302532441914e-05,0.00010994203330483288,2.563300949987024e-05,0.0
12,149,gOMP,optimized,0.00016208300075959414,1.5443016309291124e-05,3.405498864594847e-05,5.306398088578135e-05,1.9521001377142966e-05,0.0
12,150,gOMP,baseline,0.0002786190016195178,1.9286017050035298e-05,4.5603999751619995e-05,0.00010272901272401214,2.4738983483985066e-05,0.0
12,150,gOMP,optimized,0.00015127799997571856,1.5340992831625044e-05,3.064997144974768e-05,5.280101322568953e-05,1.6191988834179938e-05,0.0
12,151,gOMP,baseline,0.0006935279961908236,5.242502084001899e-05,0.00010482600191608071,0.0001823870261432603,9.223401139024645e-05,0.0
12,151,gOMP,optimized,0.00027411599876359105,5.77589962631464e-05,4.856601299252361e-05,8.880699169822037e-05,2.422598481643945e-05,0.0
12,152,gOMP,baseline,0.0008269740064861253,4.599902604240924e-05,0.00010763098543975502,0.00023972099006641656,5.018398223910481e-05,0.0
12,152,gOMP,optimized,0.000362702994607389,3.083898627664894e-05,6.676999328192323e-05,0.00011418701615184546,7.723001181147993e-05,0.0
12,153,gOMP,baseline,0.00036221800837665796,2.018798841163516e-05,7.869202818255872e-05,0.00012648299161810428,2.908498572651297e-05,0.0
12,153,gOMP,optimized,0.00018173300486523658,1.7776008462533355e-05,3.815801755990833e-05,6.28970010438934e-05,1.885999517980963e-05,0.0
12,154,gOMP,baseline,0.0003144210058962926,1.9177008653059602e-05,4.866998642683029e-05,0.00010191999899689108,2.5662986445240676e-05,0.0
12,154,gOMP,optimized,0.00016151800809893757,1.5846992027945817e-05,3.366400778759271e-05,5.353399319574237e-05,1.65270030265674e-05,0.0
12,155,gOMP,baseline,0.0002595999976620078,2.4038003175519407e-05,4.051098949275911e-05,9.139900794252753e-05,2.1625004592351615e-05,0.0
12,155,gOMP,optimized,0.00019013098790310323,1.5964993508532643e-05,5.0762988394126296e-05,5.8851001085713506e-05,1.9860002794303e-05,0.0
12,156,gOMP,baseline,0.00036590300442185253,2.7377012884244323e-05,5.383499956224114e-05,0.00012123600754421204,3.952300176024437e-05,0.0
12,156,gOMP,optimized,0.0003598159964894876,5.39310130989179e-05,7.390799873974174e-05,0.00011576799442991614,4.051900759804994e-05,0.0
12,157,gOMP,baseline,0.00027492699155118316,1.752299431245774e-05,4.319299478083849e-05,9.938901348505169e-05,2.47550051426515e-05,0.0
12,157,gOMP,optimized,0.0001670299971010536,1.7860002117231488e-05,3.3939009881578386e-05,5.5953016271814704e-05,1.7801023204810917e-05,0.0
12,158,gOMP,baseline,0.00030956500268075615,1.7883008695207536e-05,5.500501720234752e-05,0.00011348200496286154,2.7983012842014432e-05,0.0
12,158,gOMP,optimized,0.0001537810021545738,1.534797775093466e-05,3.273099719081074e-05,5.0588991143740714e-05,1.6254984075203538e-05,0.0
12,159,gOMP,baseline,0.0004110870067961514,1.8507998902350664e-05,4.7748995712026954e-05,0.00017267301154788584,4.399601311888546e-05,0.0
12,159,gOMP,optimized,0.0002219279995188117,2.4172011762857437e-05,4.922100924886763e-05,6.974698044359684e-05,2.279800537507981e-05,0.0
12,160,gOMP,baseline,0.00028673298947978765,1.6851001419126987e-05,4.5630004024133086e-05,0.00010743299208115786,2.5229979655705392e-05,0.0
12,160,gOMP,optimized,0.0003215730102965608,2.006100839935243e-05,8.859900117386132e-05,0.0001337620196864009,2.7129994123242795e-05,0.0
