snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5.0,22,RMP,optimized,0.00043943999844486825,4.557900319923647e-05,2.1197996829869226e-05,9.9176999356132e-05,0.00011642798926914111,9.254900214727968e-05
5.0,23,RMP,baseline,0.001129670003138017,6.326699804048985e-05,4.151599569013342e-05,0.0004164790043432731,0.00020984300135751255,0.0
5.0,23,RMP,optimized,0.0004572020006889943,4.676599564845674e-05,2.2621989046456292e-05,9.967400546884164e-05,0.000126268008898478,9.510500240139663e-05
5.0,24,RMP,baseline,0.0009113339983741753,4.383199120638892e-05,2.96969992632512e-05,0.00036176000139676034,0.00014220500088413246,0.0
5.0,24,RMP,optimized,0.000519599998369813,4.428100510267541e-05,2.5463003112236038e-05,0.00011634200200205669,0.00013203100024838932,0.00011695201101247221
5.0,25,RMP,baseline,0.0009106240031542256,5.7162997109116986e-05,3.3583994081709534e-05,0.0003537189986673184,0.00013999899238115177,0.0
5.0,25,RMP,optimized,0.0004988459986634552,4.886899478151463e-05,2.6155990781262517e-05,0.00010866399679798633,0.00014216300041880459,0.00010097599806613289
5.0,26,RMP,baseline,0.0008773529989412054,4.520899528870359e-05,2.848099757102318e-05,0.00034418399809510447,0.00012984700151719153,0.0
5.0,26,RMP,optimized,0.00046609799755970016,4.0431998058920726e-05,2.8029993700329214e-05,0.00010383198969066143,0.00011917099982383661,0.00010188300075242296
5.0,27,RMP,baseline,0.0008828729987726547,5.436399806058034e-05,2.7509995561558753e-05,0.00033485100357211195,0.00014286700388765894,0.0
5.0,27,RMP,optimized,0.0005131700017955154,4.9528000090504065e-05,3.349498365423642e-05,0.00012107599104638211,0.00013506900359061547,0.00010208099774899893
5.0,28,RMP,baseline,0.0008857210013957229,4.354599877842702e-05,3.1990995921660215e-05,0.00035234699680586345,0.00012781899931724183,0.0
5.0,28,RMP,optimized,0.0004635959994629957,3.910899977199733e-05,2.4331005988642573e-05,0.00010431199916638434,0.00013040701014688239,9.785300062503666e-05
5.0,29,RMP,baseline,0.0008771850007178728,4.8562003939878196e-05,2.820600275299512e-05,0.00034554299418232404,0.00013614700947073288,0.0
5.0,29,RMP,optimized,0.0004754170004162006,4.970601003151387e-05,3.215097967768088e-05,0.00011040699610020965,0.0001228360051754862,9.65630060818512e-05
10.0,0,RMP,baseline,0.0009400479975738563,9.088100341614336e-05,3.13949967676308e-05,0.0003538719975040294,0.00013605999629362486,0.0
10.0,0,RMP,optimized,0.0005279210017761216,4.9562000640435144e-05,3.129199831164442e-05,0.00011839000944746658,0.0001479119819123298,0.00010978500722558238
10.0,1,RMP,baseline,0.0009710029989946634,5.8751993492478505e-05,3.228099740226753e-05,0.0003852660011034459,0.00014445399938267656,0.0
10.0,1,RMP,optimized,0.0005500300030689687,5.418400905909948e-05,2.688399763428606e-05,0.0001317349997407291,0.00015044801330077462,0.00010862000999622978
10.0,2,RMP,baseline,0.0008349210002052132,4.8631991376169026e-05,2.708100146264769e-05,0.00032680799267836846,0.00012380500993458554,0.0
10.0,2,RMP,optimized,0.00042774100074893795,4.4909000280313194e-05,2.181200761697255e-05,9.10420021682512e-05,0.00011478999294922687,9.202100045513362e-05
10.0,3,RMP,baseline,0.0008967089997895528,4.904799789073877e-05,3.409000055398792e-05,0.0003448839961492922,0.00013679701078217477,0.0
10.0,3,RMP,optimized,0.0004418090029503219,4.5990003854967654e-05,2.2681993868900463e-05,9.670600411482155e-05,0.00011712299965438433,9.468000280321576e-05
10.0,4,RMP,baseline,0.0009895860021060798,5.175199839868583e-05,3.019099312950857e-05,0.0004038359911646694,0.00014131999705568887,0.0
10.0,4,RMP,optimized,0.0005571980000240728,4.8139987484319136e-05,2.7223999495618045e-05,0.00011908898886758834,0.00014074000137043186,0.00015274900579242967
10.0,5,RMP,baseline,0.0009908899992296938,5.675299689755775e-05,3.307000224594958e-05,0.00036210899270372465,0.00015241900473483838,0.0
10.0,5,RMP,optimized,0.0005046360020060092,5.413698818301782e-05,2.5379995349794626e-05,0.00010942700828309171,0.00014039500456419773,0.0001016589958453551
10.0,6,RMP,baseline,0.0008575680003559683,4.8898997192736715e-05,2.7732006856240332e-05,0.000328903002809966,0.00012929799777339213,0.0
10.0,6,RMP,optimized,0.000521655998454662,4.870900374953635e-05,2.4273002054542303e-05,0.00010490999557077885,0.00017249900702154264,0.0001014219997159671
10.0,7,RMP,baseline,0.0008538669972040225,4.854100552620366e-05,2.7894006052520126e-05,0.00032305700005963445,0.00013320100697455928,0.0
10.0,7,RMP,optimized,0.00048521400094614364,4.851500489166938e-05,2.6203000743407756e-05,0.00011759399785660207,0.00012737198994727805,9.922000390361063e-05
