trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.588547299852523e-31,6.77388167881055e-16,1.0,1.0,1,0.0001932800078066066,4,4.0,5.161611329329176e-16,target_sparsity_reached,0,0,6.0866004787385464e-05,1.0,False,,0,0,1.151485160675297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.741100277286023e-05,2.8502996428869665e-05,6.0866004787385464e-05,2.3633998353034258e-05,0.0
5,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.2184864206779416e-20,1.1038507239105937e-10,1.0,1.0,1,0.00016122098895721138,4,4.0,8.020856483735156e-11,target_sparsity_reached,0,0,5.965799209661782e-05,1.0,True,,0,0,1.151485160675297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.7220998415723443e-05,8.029004675336182e-06,5.965799209661782e-05,1.8598002498038113e-05,2.7116984711028636e-05
5,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.588547299852523e-31,6.77388167881055e-16,1.0,1.0,1,0.00014280299365054816,2,4.0,5.161611329329176e-16,target_sparsity_reached,0,0,3.9720005588606e-05,3.0,False,,0,0,1.151485160675297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,1.1105003068223596e-05,2.4944994947873056e-05,3.9720005588606e-05,1.3233002391643822e-05,0.0
5,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.2184852987991096e-20,1.1038502157444685e-10,1.0,1.0,1,8.195100235752761e-05,2,4.0,8.020851551337873e-11,target_sparsity_reached,0,0,2.5475994334556162e-05,3.0,True,,0,0,1.151485160675297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,8.151997462846339e-06,1.7255006241612136e-05,2.5475994334556162e-05,8.117989636957645e-06,0.0
5,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.588547299852523e-31,6.77388167881055e-16,1.0,1.0,1,0.0007063899975037202,2,4.0,5.161611329329176e-16,residual_tol,0,0,4.152700421400368e-05,11.5,False,,0,0,1.151485160675297,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,8.436007192358375e-06,0.0004436129966052249,2.7591013349592686e-05,1.0899995686486363e-05,0.00010110299626830965
5,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.2184864206779416e-20,1.1038507239105937e-10,1.0,1.0,1,0.00038505299016833305,2,4.0,8.020856483735156e-11,residual_tol,0,0,3.466500493232161e-05,0.0,True,,0,0,1.151485160675297,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.104994776658714e-06,0.00012444501044228673,6.387400208041072e-05,1.2106000212952495e-05,0.00012647898984141648
6,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,1.5164553937126076e-31,3.8941692229699107e-16,1.0,1.0,1,0.000280032996670343,4,4.0,4.828019351469271e-16,target_sparsity_reached,0,0,7.952199666760862e-05,1.0,False,,0,0,1.2566604991257522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,2.0530002075247467e-05,3.6375000490807e-05,7.952199666760862e-05,3.072699473705143e-05,0.0
6,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.4373380863325074e-20,1.198890356259699e-10,1.0,1.0,1,0.00024203798966482282,4,4.0,1.4597335517561664e-10,target_sparsity_reached,0,0,8.044698915909976e-05,1.0,True,,0,0,1.2566604991257522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,2.2778025595471263e-05,1.2115007848478854e-05,8.044698915909976e-05,2.8782975277863443e-05,4.02859877794981e-05
6,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,7.603756506717608e-32,2.7574909803510886e-16,1.0,1.0,1,0.0001831800036597997,2,4.0,4.259655794610434e-16,target_sparsity_reached,0,0,5.513800715561956e-05,3.0,False,,0,0,1.2566604991257517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,1.0200994438491762e-05,5.0668983021751046e-05,5.513800715561956e-05,1.475500175729394e-05,0.0
6,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.4373479981934494e-20,1.1988944900171363e-10,1.0,1.0,1,0.00026095799694303423,2,4.0,1.4597390336160203e-10,target_sparsity_reached,0,0,5.782199150417e-05,3.0,True,,0,0,1.2566604991257517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,9.113995474763215e-06,0.00012311700265854597,5.782199150417e-05,2.3711007088422775e-05,0.0
6,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,7.603756506717608e-32,2.7574909803510886e-16,1.0,1.0,1,0.0009151520062005147,2,4.0,4.259655794610434e-16,residual_tol,0,0,6.284599658101797e-05,12.0,False,,0,0,1.2566604991257517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,1.0689007467590272e-05,0.0005290919943945482,3.2720985473133624e-05,1.3972996384836733e-05,0.0001940250222105533
6,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,7.603756506717608e-32,2.7574909803510886e-16,1.0,1.0,1,0.0004689130000770092,2,4.0,4.259655794610434e-16,residual_tol,0,0,4.5823995606042445e-05,0.0,True,,0,0,1.2566604991257517,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.0274001397192478e-05,0.00015022499428596348,8.138899283949286e-05,1.4713004929944873e-05,0.00015221600187942386
7,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.159074133824655e-31,6.449088411414946e-16,1.0,1.0,1,0.00020561600103974342,4,4.0,1.4469351286419652e-15,target_sparsity_reached,0,0,6.516398570965976e-05,1.0,False,,0,0,1.2869070749553262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.778299338184297e-05,3.171701973769814e-05,6.516398570965976e-05,2.570000651758164e-05,0.0
