snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
15.0,0,Improved-gOMP,baseline,0.002124896000168519,2.698100433917716e-05,0.0014824829922872595,0.00014776699754293077,3.341800402267836e-05,0.00013866499648429453
15.0,0,Improved-gOMP,optimized,0.0008790280007815454,2.278900137753226e-05,0.0005154240025149193,0.00019204700220143422,3.4174994652858004e-05,3.1720010156277567e-06
15.0,1,Improved-gOMP,baseline,0.0018672450023586862,3.2946994906524196e-05,0.0012599939982465003,0.00012889699792140163,2.6782996428664774e-05,0.0001349930025753565
15.0,1,Improved-gOMP,optimized,0.0006225739998626523,1.4616005501011387e-05,0.00034490900361561216,0.00014016500063007697,2.524100273149088e-05,1.8929968064185232e-06
15.0,2,Improved-gOMP,baseline,0.001465486999222776,2.1738997020293027e-05,0.0011129930026072543,0.00010698100231820717,2.639800004544668e-05,2.3749998945277184e-06
15.0,2,Improved-gOMP,optimized,0.0007643009994353633,1.9984996470157057e-05,0.0004436249982973095,0.00017078799282899126,2.8297999961068854e-05,2.1949927031528205e-06
15.0,3,Improved-gOMP,baseline,0.002171718002500711,2.6196008548140526e-05,0.0015658409975003451,0.0001478629965276923,3.012499655596912e-05,0.00012509000225691125
15.0,3,Improved-gOMP,optimized,0.0010191860019403975,2.1389998437371105e-05,0.0005352730004233308,0.00020146500173723325,3.218800338800065e-05,0.00010438199387863278
15.0,4,Improved-gOMP,baseline,0.00148157299918239,2.562300142017193e-05,0.0011252320000494365,0.00010741699952632189,2.7920999855268747e-05,2.4860019038897008e-06
15.0,4,Improved-gOMP,optimized,0.0010232350032310933,2.379600118729286e-05,0.000647213000775082,0.00019887799862772226,3.6107998312218115e-05,2.506003511371091e-06
15.0,5,Improved-gOMP,baseline,0.0023331529991992284,2.776899782475084e-05,0.0016450530019938014,0.0001628279969736468,3.440199725446291e-05,0.00013851999756298028
15.0,5,Improved-gOMP,optimized,0.0007685040000069421,1.8074995750794187e-05,0.0004436710005393252,0.00017604499953449704,2.8230002499185503e-05,2.2980020730756223e-06
15.0,6,Improved-gOMP,baseline,0.0015117149996513035,2.2458993043983355e-05,0.0011527040041983128,0.00011527300375746563,2.772899460978806e-05,2.5670015020295978e-06
15.0,6,Improved-gOMP,optimized,0.000777805002144305,2.0829997083637863e-05,0.00044256999899516813,0.00018079699657391757,3.183100125170313e-05,2.2700041881762445e-06
15.0,7,Improved-gOMP,baseline,0.001972111000213772,2.1256993932183832e-05,0.0015386389968625735,0.00014052099140826613,3.6265999369788915e-05,2.9670009098481387e-06
15.0,7,Improved-gOMP,optimized,0.0007128009965526871,3.641200237325393e-05,0.0003943590018025134,0.00015947299834806472,2.4586999643361196e-05,2.1239939087536186e-06
