trial,k,algorithm,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver
18,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06929958112512287,0.020518797796759126,0.1432438403449137,0.78125,0.78125,0,0.004435100010596216,32,32.0,0.42559173957396573,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.324055112316389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06929958112512287,0.15609610832515405,0.3950900002849402,0.5625,0.5625,0,0.001236499985679984,11,32.0,0.8082151714225393,target_sparsity_reached,14,14,0.0,3.0,False,,0,0,4.160040287498712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06929958112512287,0.266185102838709,0.5159312966265072,0.4375,0.4375,0,0.005586399987805635,14,32.0,0.8395183830343215,target_sparsity_reached,18,18,0.00044760003220289946,16.214285714285715,True,cholesky_solve,1,0,3.1691865664409242,1.0,1.0,0.0,0.0,1.0,0.0,1.0
19,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05202148699621745,0.030544994020258506,0.17477126199767085,0.78125,0.78125,0,0.003516299999319017,32,32.0,0.3951688516096017,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.4380498840814564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05202148699621745,0.027842511378107993,0.16686075445744572,0.75,0.75,0,0.001736900012474507,11,32.0,0.4431565047747661,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.305538128970556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05202148699621745,0.04058523838180262,0.20145778312540477,0.6875,0.7857142857142857,0,0.0055921000021044165,12,28.0,0.5290250009094916,noise_floor,6,10,0.0004836999869439751,16.583333333333332,True,,0,0,3.0340886268905356,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05692337787884662,0.024333138921825547,0.15599082960810726,0.875,0.875,0,0.003915299981599674,32,32.0,0.38363513030663277,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.007231367541936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05692337787884662,0.021200598583187028,0.14560425331420448,0.8125,0.8125,0,0.0013672000204678625,11,32.0,0.5378896553212552,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.63050670413034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05692337787884662,0.014834564212250967,0.12179722579866492,0.8125,0.9285714285714286,0,0.002892699994845316,11,28.0,0.5907927141534453,noise_floor,2,6,0.00026920007076114416,18.09090909090909,True,,0,0,2.899516192309182,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06396911916940393,0.34708143550584336,0.5891361773867255,0.53125,0.53125,0,0.004079000005731359,32,32.0,0.9255992962984093,target_sparsity_reached,15,15,0.0,1.0,False,,0,0,3.459130803041761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06396911916940393,0.021024814464225015,0.14499936022005414,0.875,0.875,0,0.0012684999965131283,11,32.0,0.5943186084650713,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,3.3008640469524493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06396911916940393,0.012342104639089616,0.11109502526706412,0.90625,0.90625,0,0.00473380001494661,13,32.0,0.5291577955157599,target_sparsity_reached,3,3,0.00039139995351433754,17.153846153846153,True,cholesky_solve,1,0,3.318016879276366,1.0,1.0,0.0,0.0,1.0,0.0,1.0
22,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05255290247514026,0.04911904894813275,0.22162817724317627,0.78125,0.78125,0,0.0032293999975081533,32,32.0,0.6624460693228785,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.9903033971636863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05255290247514026,0.20837756374109234,0.4564839140003647,0.625,0.625,0,0.0012430000060703605,11,32.0,0.8536085061921225,target_sparsity_reached,12,12,0.0,3.0,False,,0,0,3.6180697519008937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05255290247514026,0.40755147812660225,0.638397586247475,0.53125,0.53125,0,0.004044299974339083,12,32.0,0.9110053753280511,target_sparsity_reached,15,15,0.0003772000200115144,18.583333333333332,True,cholesky_solve,1,0,3.4075160349492286,1.0,1.0,0.0,0.0,1.0,0.0,1.0
23,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07121169025005938,0.033338589454820745,0.18258857974917475,0.78125,0.78125,0,0.003424399998039007,32,32.0,0.47161476202194147,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.141366822874316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07121169025005938,0.024422423811585287,0.15627675390660406,0.75,0.75,0,0.0012669000134337693,11,32.0,0.7090948431797098,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.59805025052566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07121169025005938,0.03169112481185448,0.17802001239145696,0.71875,0.7419354838709677,0,0.0037493999989237636,13,31.0,0.7129073815489669,noise_floor,8,9,0.0003641000366769731,16.615384615384617,True,cholesky_solve,1,0,4.0722833256748014,1.0,1.0,0.0,0.0,1.0,0.0,1.0
24,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05885223228283964,0.06664405044196432,0.25815508990133107,0.78125,0.78125,0,0.003097500011790544,32,32.0,0.47815249845702645,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.269123390352382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05885223228283964,0.03639672270869477,0.19077925125310344,0.78125,0.78125,0,0.001883399992948398,11,32.0,0.47125420110804983,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,3.744874397056424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05885223228283964,0.016649457865103835,0.12903277825848683,0.78125,0.8620689655172413,0,0.003293299989309162,12,29.0,0.4912756926866356,noise_floor,4,7,0.00030919990967959166,17.333333333333332,True,,0,0,3.286813171696663,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06689854017686528,0.1833972115334758,0.42824900645941466,0.625,0.625,0,0.003216699988115579,32,32.0,0.6958701327805078,target_sparsity_reached,12,12,0.0,1.0,False,,0,0,3.6130565836647754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06689854017686528,0.05448174785533744,0.23341325552619635,0.78125,0.78125,0,0.0011921999976038933,11,32.0,0.6792505663622206,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,3.6361219457321354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06689854017686528,0.021892231012666512,0.14796023456546192,0.84375,0.84375,0,0.004487500002142042,13,32.0,0.5901815026917806,target_sparsity_reached,5,5,0.0003560999466571957,17.076923076923077,True,cholesky_solve,1,0,3.946475397889917,1.0,1.0,0.0,0.0,1.0,0.0,1.0
26,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04558195565579265,0.013934003404794925,0.11804237969811912,0.8125,0.8125,0,0.004526899982010946,32,32.0,0.2552496313602223,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.0817896495741897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04558195565579265,0.011090430370352598,0.10531111228333218,0.8125,0.8125,0,0.0014044000126887113,11,32.0,0.25834519637917935,target_sparsity_reached,6,6,0.0,3.0,False,,0,0,3.1256617128283164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04558195565579265,0.023361271755609942,0.15284394576040602,0.71875,0.9583333333333334,0,0.002863200003048405,10,24.0,0.41758521245890806,noise_floor,1,9,0.0002510999911464751,17.2,True,,0,0,2.5281793650995397,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06263612397214527,0.01814512750903755,0.13470385112919953,0.875,0.875,0,0.003383499977644533,32,32.0,0.4112480860582113,target_sparsity_reached,4,4,0.0,1.0,False,,0,0,3.2859152863506367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06263612397214527,0.012981116568689376,0.1139347030921193,0.875,0.875,0,0.001229099987540394,11,32.0,0.4294013748793824,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,3.407120817311895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06263612397214527,0.007268328395947517,0.08525449193999995,0.78125,1.0,0,0.0030842999985907227,10,25.0,0.6457450929670975,noise_floor,0,7,0.0002559999702498317,17.7,True,,0,0,2.62746227443466,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06224278217035242,0.013172962014305168,0.11477352488403049,0.8125,0.8125,0,0.0031272000051103532,32,32.0,0.3990890654338303,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.2252301063886817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06224278217035242,0.036976953086535765,0.19229392368594428,0.71875,0.71875,0,0.0017708000086713582,11,32.0,0.4333114653995248,target_sparsity_reached,9,9,0.0,3.0,False,,0,0,3.3053605843815177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06224278217035242,0.02914196133742395,0.170710167645117,0.65625,0.875,0,0.002451599983032793,10,24.0,0.6671993805089351,noise_floor,3,11,0.00021879997802898288,17.0,True,,0,0,2.817955279307502,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29,32,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06145410810942444,0.10820518555552336,0.3289455662499851,0.6875,0.6875,0,0.003202499996405095,32,32.0,0.5247092780138599,target_sparsity_reached,10,10,0.0,1.0,False,,0,0,3.0113879058089337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,32,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06145410810942444,0.04248890979436382,0.20612838182638465,0.78125,0.78125,0,0.0014796999748796225,11,32.0,0.5793858336507256,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,3.9075656377166332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,32,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06145410810942444,0.050119887019823624,0.22387471277440787,0.78125,0.78125,0,0.004680099984398112,13,32.0,0.6014386962441531,target_sparsity_reached,7,7,0.0004790000675711781,17.23076923076923,True,cholesky_solve,1,0,3.3348782851298067,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.07067651739119883,0.48745909357049655,0.6981827078712968,0.5,0.5,0,0.004122300015296787,36,36.0,0.820926481290924,target_sparsity_reached,18,18,0.0,1.0,False,,0,0,3.332231152777023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07067651739119883,0.2440461663828463,0.49401028975401545,0.6388888888888888,0.6388888888888888,0,0.0014432999887503684,12,36.0,0.7048790679377265,target_sparsity_reached,13,13,0.0,3.0,False,,0,0,3.950735793470884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.07067651739119883,0.24794657045838178,0.49794233647921704,0.6111111111111112,0.6111111111111112,0,0.004722499987110496,15,36.0,0.677366339456266,target_sparsity_reached,14,14,0.0006622000364586711,17.333333333333332,True,cholesky_solve,1,0,3.830009242398115,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06945004889974658,0.05778631905150067,0.2403878512976491,0.6666666666666666,0.6666666666666666,0,0.0046058000007178634,36,36.0,0.4148854866055397,target_sparsity_reached,12,12,0.0,1.0,False,,0,0,3.201838334691528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06945004889974658,0.093939080978309,0.30649483026359353,0.5,0.5,0,0.0017112999921664596,12,36.0,0.5929157677731715,target_sparsity_reached,18,18,0.0,3.0,False,,0,0,4.2816965888865335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06945004889974658,0.043748369098504,0.20916110799693138,0.5833333333333334,0.8076923076923077,0,0.0028181000088807195,11,26.0,0.7109481907510108,noise_floor,5,15,0.0002663000486791134,17.0,True,,0,0,2.9952436941194054,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06730451156438588,0.08857643094253416,0.2976179277908745,0.7222222222222222,0.7222222222222222,0,0.004281100002117455,36,36.0,0.541551218643646,target_sparsity_reached,10,10,0.0,1.0,False,,0,0,3.6754655059519705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06730451156438588,0.059719824546967615,0.24437639932482763,0.75,0.75,0,0.002171600004658103,12,36.0,0.47351479194846763,target_sparsity_reached,9,9,0.0,3.0,False,,0,0,3.8074370940007145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06730451156438588,0.04139319477164973,0.20345317587014888,0.7222222222222222,0.896551724137931,0,0.004109199973754585,12,29.0,0.6650944657102584,noise_floor,3,10,0.0004556000349111855,17.333333333333332,True,,0,0,3.2124129329197797,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05635050331109872,0.018379373113449976,0.13557054662960527,0.8055555555555556,0.8055555555555556,0,0.004099399986444041,36,36.0,0.2680523439225096,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.3418056242795213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05635050331109872,0.015727141750358838,0.1254079014670082,0.6388888888888888,0.6388888888888888,0,0.0014134999946691096,12,36.0,0.3274825883690143,target_sparsity_reached,13,13,0.0,3.0,False,,0,0,4.235098015357652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05635050331109872,0.018469352469582766,0.13590199582634085,0.5833333333333334,0.84,0,0.002455399982864037,10,25.0,0.5847547526254891,noise_floor,4,15,0.00022760001593269408,18.0,True,,0,0,3.0442945699390043,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05541636335469057,0.03521283093148692,0.1876508218247043,0.7222222222222222,0.7222222222222222,0,0.0052522999758366495,36,36.0,0.33881107976546576,target_sparsity_reached,10,10,0.0,1.0,False,,0,0,3.322027345685848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05541636335469057,0.03140165090514654,0.17720510970383033,0.7222222222222222,0.7222222222222222,0,0.0015075000119395554,12,36.0,0.35400777937025046,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,3.409103161508509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05541636335469057,0.019440019137669923,0.13942746909296577,0.7222222222222222,0.9629629629629629,0,0.0027089000213891268,11,27.0,0.5047727558344104,noise_floor,1,10,0.000250800047069788,17.545454545454547,True,,0,0,2.816067922719233,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.04486909564855106,0.07653030316855944,0.27664110896350785,0.7222222222222222,0.7222222222222222,0,0.003922400006558746,36,36.0,0.3686246910178703,target_sparsity_reached,10,10,0.0,1.0,False,,0,0,3.3610718403576625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04486909564855106,0.2375688465911038,0.487410347234344,0.5277777777777778,0.5277777777777778,0,0.0014121000131126493,12,36.0,0.5150553359793738,target_sparsity_reached,17,17,0.0,3.0,False,,0,0,3.7331350198068263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.04486909564855106,0.1384088215907579,0.37203336085727295,0.6111111111111112,0.6111111111111112,0,0.005485500005306676,15,36.0,0.4522464993040409,target_sparsity_reached,14,14,0.0005111000791657716,17.2,True,cholesky_solve,1,0,3.68611549712453,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05894925241905338,0.0289410446388668,0.1701206766941244,0.8055555555555556,0.8055555555555556,0,0.004882200009888038,36,36.0,0.497079029836383,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.816079167991763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05894925241905338,0.03612390392713313,0.19006289466156495,0.7777777777777778,0.7777777777777778,0,0.0014786999963689595,12,36.0,0.49677952616142373,target_sparsity_reached,8,8,0.0,3.0,False,,0,0,3.6972455790603993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05894925241905338,0.031829667830504164,0.17840871007466022,0.75,0.7714285714285715,0,0.0040729000174906105,14,35.0,0.5240389624802537,noise_floor,8,9,0.0003982000343967229,17.785714285714285,True,cholesky_solve,1,0,3.947471033382316,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06225495077524614,0.0209071885525298,0.14459318293934123,0.8333333333333334,0.8333333333333334,0,0.004542699985904619,36,36.0,0.34899440526076586,target_sparsity_reached,6,6,0.0,1.0,False,,0,0,3.253551710499583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06225495077524614,0.022658276455472696,0.15052666360307296,0.8055555555555556,0.8055555555555556,0,0.0014934999926481396,12,36.0,0.40061774482003165,target_sparsity_reached,7,7,0.0,3.0,False,,0,0,3.2633497154713385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06225495077524614,0.03007674257383801,0.17342647598863908,0.6944444444444444,0.9259259259259259,0,0.002661300008185208,11,27.0,0.6419256163894659,noise_floor,2,11,0.00025049998657777905,17.363636363636363,True,,0,0,2.619564345020519,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05932378576097342,0.038283808641099946,0.19566248654532617,0.7777777777777778,0.7777777777777778,0,0.003867999999783933,36,36.0,0.45413731988390194,target_sparsity_reached,8,8,0.0,1.0,False,,0,0,3.6145300596147343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05932378576097342,0.0438637347225507,0.20943670815439852,0.75,0.75,0,0.001424699992639944,12,36.0,0.571336712491129,target_sparsity_reached,9,9,0.0,3.0,False,,0,0,3.5716701831639175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.05932378576097342,0.05282422770723011,0.22983521859634592,0.7222222222222222,0.7222222222222222,0,0.0059815999993588775,15,36.0,0.5888085207238404,target_sparsity_reached,10,10,0.0005482000415213406,17.2,True,cholesky_solve,1,0,3.6945843741556486,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.052205632683151496,0.15177247162956506,0.38957986553409696,0.6388888888888888,0.6388888888888888,0,0.004666599998017773,36,36.0,0.4961947156744043,target_sparsity_reached,13,13,0.0,1.0,False,,0,0,3.66363550650136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.052205632683151496,0.15378924921773346,0.3921597241147202,0.6388888888888888,0.6388888888888888,0,0.0015330000023823231,12,36.0,0.5394305049302827,target_sparsity_reached,13,13,0.0,3.0,False,,0,0,3.520695128194939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.052205632683151496,0.12447774893565641,0.3528140429966704,0.6666666666666666,0.6666666666666666,0,0.006105100008426234,16,36.0,0.5071530377222496,target_sparsity_reached,12,12,0.00048770001740194857,16.25,True,cholesky_solve,1,0,3.585777653363355,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06449481984701427,0.21845492580200818,0.4673916193108389,0.4722222222222222,0.4722222222222222,0,0.005307799990987405,36,36.0,0.5258603155823315,target_sparsity_reached,19,19,0.0,1.0,False,,0,0,3.0039244907240947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06449481984701427,0.06835806048022851,0.261453744437192,0.6666666666666666,0.6666666666666666,0,0.001603799988515675,12,36.0,0.5788945220717833,target_sparsity_reached,12,12,0.0,3.0,False,,0,0,3.9694500347975854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06449481984701427,0.0527829751158072,0.22974545722561568,0.6388888888888888,0.7666666666666667,0,0.0034417000133544207,13,30.0,0.6779709639598502,noise_floor,7,13,0.0003403000009711832,16.615384615384617,True,,0,0,3.392480766366414,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06185402364815651,0.025211242440070964,0.1587804850731694,0.75,0.75,0,0.004436099989106879,36,36.0,0.44963619463620974,target_sparsity_reached,9,9,0.0,1.0,False,,0,0,4.494041611808614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06185402364815651,0.036589057615900415,0.191282664180266,0.7222222222222222,0.7222222222222222,0,0.001829599990742281,12,36.0,0.39892795554796984,target_sparsity_reached,10,10,0.0,3.0,False,,0,0,4.302309543467109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06185402364815651,0.03652850612699575,0.19112432112893366,0.6666666666666666,0.8888888888888888,0,0.0027547999925445765,11,27.0,0.6567160709286928,noise_floor,3,12,0.00025680000544525683,17.545454545454547,True,,0,0,3.4116155841054705,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.054246720823917384,0.017798991731621073,0.13341286194224705,0.8055555555555556,0.8055555555555556,0,0.004081499995663762,36,36.0,0.3258437630558502,target_sparsity_reached,7,7,0.0,1.0,False,,0,0,3.7482416413416266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.054246720823917384,0.008124551745275965,0.09013629538247045,0.8611111111111112,0.8611111111111112,0,0.0017633000097703189,12,36.0,0.3522418506625877,target_sparsity_reached,5,5,0.0,3.0,False,,0,0,3.7903666342691213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.054246720823917384,0.009878274721601018,0.09938951011852819,0.8055555555555556,1.0,0,0.0030310000001918525,12,29.0,0.5065825791249404,noise_floor,0,7,0.000285400019492954,17.25,True,,0,0,2.9858275269699392,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06252907746267121,0.6422093700055435,0.8013796665785472,0.5,0.5,0,0.005340900010196492,36,36.0,0.8038709545307093,target_sparsity_reached,18,18,0.0,1.0,False,,0,0,3.3818160584001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06252907746267121,0.7440446325530409,0.8625802180394824,0.4444444444444444,0.4444444444444444,0,0.0019446000223979354,12,36.0,0.801049034661438,target_sparsity_reached,20,20,0.0,3.0,False,,0,0,3.2994107029100883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06252907746267121,0.735709259203881,0.8577349585996137,0.4444444444444444,0.4444444444444444,0,0.004725000006146729,15,36.0,0.7563783686848096,target_sparsity_reached,20,20,0.00046669988660141826,17.066666666666666,True,cholesky_solve,1,0,3.7771165623921257,1.0,1.0,0.0,0.0,1.0,0.0,1.0
14,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.06280080415401908,0.02214185077796567,0.14880138029590206,0.7777777777777778,0.7777777777777778,0,0.0049162000068463385,36,36.0,0.3757177665584032,target_sparsity_reached,8,8,0.0,1.0,False,,0,0,3.7466856954774324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,36,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06280080415401908,0.028279450491576385,0.1681649502470012,0.75,0.75,0,0.00221800000872463,12,36.0,0.5040855311007975,target_sparsity_reached,9,9,0.0,3.0,False,,0,0,3.9019335915677673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,36,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.06280080415401908,0.15636039467457966,0.3954243223103248,0.6388888888888888,0.6388888888888888,0,0.005663000018103048,15,36.0,0.6763358616398917,target_sparsity_reached,13,13,0.0006070998788345605,17.066666666666666,True,cholesky_solve,1,0,3.775452437703774,1.0,1.0,0.0,0.0,1.0,0.0,1.0
15,36,OMP,96,256,0.375,gaussian,gaussian,20.0,0.05578024763367807,0.04764963216327722,0.21828795698177492,0.6944444444444444,0.6944444444444444,0,0.00416630000108853,36,36.0,0.36518318173531295,target_sparsity_reached,11,11,0.0,1.0,False,,0,0,3.7404281911938893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
