trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
3,4,gOMP,baseline,gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,6.074664972674592e-31,7.794013710967277e-16,1.0,1.0,1,0.00011953800276387483,2,4.0,1.2756827255789456e-15,target_sparsity_reached,0,0,3.889900108333677e-05,3.0,False,,0,0,1.3479198689159655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1024.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,8.029979653656483e-06,2.2975989850237966e-05,3.889900108333677e-05,1.1657000868581235e-05,0.0
3,4,gOMP,optimized,gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.1466395692994951e-20,1.070812574309573e-10,1.0,1.0,1,8.892000187188387e-05,2,4.0,1.6184168523990367e-10,target_sparsity_reached,0,0,2.8484995709732175e-05,3.0,True,,0,0,1.3479198689159655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1024.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.741997251287103e-06,1.8728009308688343e-05,2.8484995709732175e-05,8.00398993305862e-06,0.0
3,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,6.074664972674592e-31,7.794013710967277e-16,1.0,1.0,1,0.0006870020006317645,2,4.0,1.2756827255789456e-15,residual_tol,0,0,4.4374988647177815e-05,12.0,False,,0,0,1.3479198689159655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,8.286006050184369e-06,0.000409636995755136,2.7178990421816707e-05,2.329201379325241e-05,0.00011636000999715179
3,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,6.074664972674592e-31,7.794013710967277e-16,1.0,1.0,1,0.0004264730087015778,2,4.0,1.2756827255789456e-15,residual_tol,0,0,3.579497570171952e-05,0.0,True,,0,0,1.3479198689159655,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,7.980983355082572e-06,0.0001345439814031124,6.558699533343315e-05,1.203101419378072e-05,0.000153386004967615
4,4,OMP,baseline,OMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.539563084296739e-31,3.9237266524271782e-16,1.0,1.0,1,0.0001966760028153658,4,4.0,5.970876877229862e-16,target_sparsity_reached,0,0,6.494201079476625e-05,1.0,False,,0,0,1.227384857580061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,1024.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.6259000403806567e-05,2.8541995561681688e-05,6.494201079476625e-05,2.3087995941750705e-05,0.0
4,4,OMP,optimized,OMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.4410662871920423e-20,1.2004442041144778e-10,1.0,1.0,1,0.00015505899500567466,4,4.0,1.8010418679529208e-10,target_sparsity_reached,0,0,5.592801608145237e-05,1.0,True,,0,0,1.227384857580061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1024.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.5109995729289949e-05,7.141992682591081e-06,5.592801608145237e-05,1.7239988665096462e-05,3.050100349355489e-05
4,4,gOMP,baseline,gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.539563084296739e-31,3.9237266524271782e-16,1.0,1.0,1,0.00010782500612549484,2,4.0,5.970876877229862e-16,target_sparsity_reached,0,0,3.3069998607970774e-05,3.0,False,,0,0,1.227384857580061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1024.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.519993232563138e-06,2.0508989109657705e-05,3.3069998607970774e-05,1.0579009540379047e-05,0.0
4,4,gOMP,optimized,gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.441078359458504e-20,1.2004492323536653e-10,1.0,1.0,1,8.345700916834176e-05,2,4.0,1.8010500155894444e-10,target_sparsity_reached,0,0,2.541899448260665e-05,3.0,True,,0,0,1.227384857580061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1024.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.463997462764382e-06,1.7447993741370738e-05,2.541899448260665e-05,7.780996384099126e-06,0.0
4,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.539563084296739e-31,3.9237266524271782e-16,1.0,1.0,1,0.000703534999047406,2,4.0,5.970876877229862e-16,residual_tol,0,0,4.885300586465746e-05,12.5,False,,0,0,1.227384857580061,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.872993592172861e-06,0.00043818700942210853,2.811801095958799e-05,1.0586009011603892e-05,0.00012471998343244195
4,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.539563084296739e-31,3.9237266524271782e-16,1.0,1.0,1,0.0004440220072865486,2,4.0,5.970876877229862e-16,residual_tol,0,0,3.881898010149598e-05,0.0,True,,0,0,1.227384857580061,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.233997505158186e-06,0.00014527299208566546,7.088000711519271e-05,1.3536991900764406e-05,0.00015171100676525384
5,4,OMP,baseline,OMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.0678839842270092e-31,3.267849421602852e-16,1.0,1.0,1,0.0002520870039006695,4,4.0,1.024434996670278e-15,target_sparsity_reached,0,0,9.432798833586276e-05,1.0,False,,0,0,1.2360483080370108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,1024.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.729301584418863e-05,3.9067992474883795e-05,9.432798833586276e-05,2.8283000574447215e-05,0.0
5,4,OMP,optimized,OMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.3404401981465445e-20,1.157773811306226e-10,1.0,1.0,1,0.00015617099415976554,4,4.0,3.0990962305957336e-10,target_sparsity_reached,0,0,5.784098175354302e-05,1.0,True,,0,0,1.2360483080370108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1024.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.540599623695016e-05,7.183989509940147e-06,5.784098175354302e-05,1.7582016880623996e-05,2.7685018721967936e-05
5,4,gOMP,baseline,gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.0678839842270092e-31,3.267849421602852e-16,1.0,1.0,1,0.00014788800035603344,2,4.0,1.024434996670278e-15,target_sparsity_reached,0,0,5.554698873311281e-05,3.0,False,,0,0,1.2360483080370108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1024.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,1.0333984391763806e-05,2.623900945764035e-05,5.554698873311281e-05,1.42070057336241e-05,0.0
5,4,gOMP,optimized,gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.3404432798313147e-20,1.1577751421719655e-10,1.0,1.0,1,9.358300303574651e-05,2,4.0,3.0991004006458274e-10,target_sparsity_reached,0,0,2.9219983844086528e-05,3.0,True,,0,0,1.2360483080370108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1024.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,8.843999239616096e-06,2.0117004169151187e-05,2.9219983844086528e-05,8.942995918914676e-06,0.0
5,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.0678839842270092e-31,3.267849421602852e-16,1.0,1.0,1,0.0013145429984433576,2,4.0,1.024434996670278e-15,residual_tol,0,0,6.036099512130022e-05,11.0,False,,0,0,1.2360483080370108,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,2.1126004867255688e-05,0.0008997049881145358,4.275199898984283e-05,2.4131993995979428e-05,0.00015901199367363006
5,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,1.0678839842270092e-31,3.267849421602852e-16,1.0,1.0,1,0.0008668820082675666,2,4.0,1.024434996670278e-15,residual_tol,0,0,7.813599950168282e-05,0.0,True,,0,0,1.2360483080370108,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.7570986528880894e-05,0.00031387299532070756,0.00013369900989346206,3.3056989195756614e-05,0.00026854599127545953
6,4,OMP,baseline,OMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,1.93162302714216e-31,4.3950233527731795e-16,1.0,1.0,1,0.00026373600121587515,4,4.0,5.469417306176624e-16,target_sparsity_reached,0,0,9.176997991744429e-05,1.0,False,,0,0,1.2015703680731913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.0,1024.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,2.0933992345817387e-05,4.150699533056468e-05,9.176997991744429e-05,2.8624999686144292e-05,0.0
6,4,OMP,optimized,OMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,9.989829238571833e-21,9.994913325573081e-11,1.0,1.0,1,0.00015857200196478516,4,4.0,1.238352865682112e-10,target_sparsity_reached,0,0,5.765000241808593e-05,1.0,True,,0,0,1.2015703680731913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1024.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.579501258675009e-05,8.574003004468977e-06,5.765000241808593e-05,1.767100184224546e-05,2.8771988581866026e-05
6,4,gOMP,baseline,gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,0.011653585361144815,0.10795177331171922,0.5,0.5,0,0.00011222499597351998,2,4.0,0.13162988538976528,target_sparsity_reached,2,2,3.317401569802314e-05,3.0,False,,0,0,1.6012436905058287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424.0,1024.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.701004506088793e-06,2.4080989533104002e-05,3.317401569802314e-05,1.1366006219759583e-05,0.0
6,4,gOMP,optimized,gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,0.011653585357885772,0.10795177329662432,0.5,0.5,0,8.00099951447919e-05,2,4.0,0.13162988538976528,target_sparsity_reached,2,2,2.5387984351255e-05,3.0,True,,0,0,1.6012436905058287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1024.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.354014087468386e-06,1.7757993191480637e-05,2.5387984351255e-05,7.383991032838821e-06,0.0
6,4,Improved-gOMP,baseline,Improved-gOMP (baseline),128,256,0.5,gaussian,gaussian,clean,0.0,0.0015374431680525815,0.03921024315217366,0.75,0.75,0,0.0008299649925902486,2,4.0,0.046459342184040034,target_sparsity_reached,1,1,4.843200440518558e-05,12.5,False,,0,0,1.368352737269984,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3208.0,1024.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,9.538998710922897e-06,0.0005211449897615239,2.9090995667502284e-05,1.2393997167237103e-05,0.0001441890053683892
6,4,Improved-gOMP,optimized,Improved-gOMP (optimized),128,256,0.5,gaussian,gaussian,clean,0.0,0.0015003872623496478,0.038734832674863176,0.75,0.75,0,0.0005244810017757118,2,4.0,0.046914269881235884,target_sparsity_reached,1,1,4.3431020458228886e-05,0.0,True,,0,0,1.4396852911098135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3312.0,1024.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.0197996743954718e-05,0.0001672100042924285,7.804100459907204e-05,1.904400414787233e-05,0.0001856720045907423
