matrix_kind,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
gaussian,14,OMP,optimized,0.0004715979994216468,5.301599594531581e-05,1.707601040834561e-05,0.0001831760055210907,6.472000677604228e-05,9.540600149193779e-05
gaussian,15,OMP,baseline,0.0010088090020872187,6.303999907686375e-05,0.00010126299821422435,0.00041316500210086815,9.252299059880897e-05,0.0
gaussian,15,OMP,optimized,0.0005194689983909484,4.93440093123354e-05,1.9350001821294427e-05,0.0002086120111925993,7.371399988187477e-05,0.00010395299614174291
gaussian,16,OMP,baseline,0.0011213789985049516,7.385799108305946e-05,0.00011626999184954911,0.000425576014094986,9.563600178807974e-05,0.0
gaussian,16,OMP,optimized,0.0005062189993623178,5.8517998695606366e-05,1.8752001778921112e-05,0.00019674600480357185,6.863000089651905e-05,0.00010361999738961458
gaussian,17,OMP,baseline,0.001191324001410976,7.135598934837617e-05,0.00010819000817718916,0.0004606809998222161,9.539299571770243e-05,0.0
gaussian,17,OMP,optimized,0.0005040199976065196,4.951998926117085e-05,1.9054004951613024e-05,0.00019699199765454978,7.233599899336696e-05,0.00010152700269827619
gaussian,18,OMP,baseline,0.0009811430027184542,6.69599903631024e-05,0.00011506800365168601,0.0003858030067931395,9.367101301904768e-05,0.0
gaussian,18,OMP,optimized,0.0005676410000887699,7.404900316032581e-05,2.7704008971340954e-05,0.00021211800412856974,7.700900823692791e-05,0.00011042099868063815
gaussian,19,OMP,baseline,0.0009729019984661136,5.526598761207424e-05,9.191800563712604e-05,0.0003638980051619001,0.00012581599366967566,0.0
gaussian,19,OMP,optimized,0.00046695499986526556,4.4853008148493245e-05,1.775800046743825e-05,0.00018168599490309134,6.719299199176021e-05,9.491499440628104e-05
bernoulli,0,OMP,baseline,0.0009959689996321686,6.916400525369681e-05,9.864300955086946e-05,0.00039091200233087875,0.0001027229918690864,0.0
bernoulli,0,OMP,optimized,0.0005473809978866484,6.523999400087632e-05,2.0578001567628235e-05,0.00021026700414950028,7.462600115104578e-05,0.00010737500633695163
bernoulli,1,OMP,baseline,0.0008929150026233401,5.903100100113079e-05,8.690198956173845e-05,0.000348879984812811,7.906499740784056e-05,0.0
bernoulli,1,OMP,optimized,0.0005534390002139844,5.096098902868107e-05,2.5220997486030683e-05,0.0002190080012951512,7.685599121032283e-05,0.00010980599472532049
bernoulli,2,OMP,baseline,0.0009716709973872639,5.930898987571709e-05,9.142400085693225e-05,0.00041895799222402275,8.38289997773245e-05,0.0
bernoulli,2,OMP,optimized,0.0007256160024553537,9.297900760429911e-05,4.440900374902412e-05,0.00022328900013235398,0.00014314000873127952,0.00013642298654303886
bernoulli,3,OMP,baseline,0.0008916129991121124,5.6924000091385096e-05,8.777299808571115e-05,0.000361684007657459,7.87210046837572e-05,0.0
bernoulli,3,OMP,optimized,0.0005323909972503316,5.194401092012413e-05,1.9924002117477357e-05,0.00020850800137850456,7.466300303349271e-05,0.00010799599476740696
bernoulli,4,OMP,baseline,0.0008822349991532974,5.99999948462937e-05,8.5607996879844e-05,0.0003538390083122067,8.649000301375054e-05,0.0
bernoulli,4,OMP,optimized,0.00056756000049063,5.863100159331225e-05,2.235500141978264e-05,0.00021848399774171412,7.768499926896766e-05,0.00011262299813097343
bernoulli,5,OMP,baseline,0.0010068480005429592,5.838100332766771e-05,0.0001005140038614627,0.0004160209973633755,9.212301301886328e-05,0.0
bernoulli,5,OMP,optimized,0.000502171998959966,4.9923997721634805e-05,2.1874995582038537e-05,0.0001975499944819603,7.009300315985456e-05,0.00010173599002882838
bernoulli,6,OMP,baseline,0.0009691349987406284,5.668399535352364e-05,9.246199624612927e-05,0.0003636740075307898,8.577598782721907e-05,0.0
bernoulli,6,OMP,optimized,0.0007366809986706357,6.214200766407885e-05,2.365199543419294e-05,0.00033321200680802576,9.754499478731304e-05,0.0001317229907726869
bernoulli,7,OMP,baseline,0.000948138000239851,6.325399954221211e-05,9.521999527351e-05,0.0003633940068539232,9.294999836129136e-05,0.0
bernoulli,7,OMP,optimized,0.0009891290028463118,8.000299567356706e-05,3.073199695791118e-05,0.00048292001520167105,0.00012093199256923981,0.00014851000014459714
bernoulli,8,OMP,baseline,0.0009287760003644507,5.838199285790324e-05,8.727500244276598e-05,0.0003510559909045696,8.21089997771196e-05,0.0
bernoulli,8,OMP,optimized,0.0005075769986433443,4.785400233231485e-05,1.8593997083371505e-05,0.00019707099636434577,8.199800140573643e-05,9.881399819278158e-05
bernoulli,9,OMP,baseline,0.0009283630024583545,5.600899748969823e-05,8.985500971903093e-05,0.0003755970028578304,8.219999654102139e-05,0.0
bernoulli,9,OMP,optimized,0.00047099099901970476,4.572698526317254e-05,1.783801053534262e-05,0.00018534301489125937,6.578300599358045e-05,9.656900147092529e-05
bernoulli,10,OMP,baseline,0.0009061489981831983,5.593801324721426e-05,8.670001261634752e-05,0.00035159700200892985,0.00010040100096375681,0.0
bernoulli,10,OMP,optimized,0.000576175003516255,4.8423004045616835e-05,8.132998846122064e-05,0.00019762598822126165,7.086498590069823e-05,0.00011014500341843814
bernoulli,11,OMP,baseline,0.0008794690002105199,5.3755993576487526e-05,8.865800191415474e-05,0.0003403330047149211,7.774200275889598e-05,0.0
bernoulli,11,OMP,optimized,0.0005206219975661952,4.768500730278902e-05,2.981099532917142e-05,0.00020429099822649732,7.08639927324839e-05,0.00010442400161991827
bernoulli,12,OMP,baseline,0.0008701480001036543,5.530999260372482e-05,8.7567008449696e-05,0.00034519498512963764,8.462400364805944e-05,0.0
bernoulli,12,OMP,optimized,0.0007387980003841221,5.911099287914112e-05,2.456800575600937e-05,0.00032418399132438935,9.217697879648767e-05,0.00016333700114046223
bernoulli,13,OMP,baseline,0.0008829309990687761,5.4970005294308066e-05,8.348000119440258e-05,0.00035641499562188983,7.87639946793206e-05,0.0
bernoulli,13,OMP,optimized,0.0005213209988141898,4.717600313597359e-05,1.9333001546328887e-05,0.0001969070035556797,8.759800402913243e-05,0.0001030550010909792
bernoulli,14,OMP,baseline,0.0008661909996590111,5.139199492987245e-05,8.621000233688392e-05,0.00035588099490269087,7.660500341444276e-05,0.0
bernoulli,14,OMP,optimized,0.0004653489995689597,4.4946002162760124e-05,1.7734000721247867e-05,0.0001821979894884862,6.58779899822548e-05,9.529200178803876e-05
bernoulli,15,OMP,baseline,0.0009423820010852069,5.5185009841807187e-05,8.808299389784224e-05,0.0003976219995820429,9.438999404665083e-05,0.0
bernoulli,15,OMP,optimized,0.0005262419981590938,4.916200487059541e-05,2.3710010282229632e-05,0.00020520500038401224,7.766599810565822e-05,0.00010643600398907438
bernoulli,16,OMP,baseline,0.0009573040006216615,6.148700413177721e-05,0.00010755999392131343,0.00037686299765482545,9.03899926925078e-05,0.0
bernoulli,16,OMP,optimized,0.0004922879998048302,4.753700704895891e-05,1.9807994249276817e-05,0.00019172999600414187,6.8580007791752e-05,9.914299516822211e-05
bernoulli,17,OMP,baseline,0.0008952160023909528,5.723500726162456e-05,8.857699867803603e-05,0.00036021999767399393,8.011699173948728e-05,0.0
bernoulli,17,OMP,optimized,0.00048177400094573386,4.904301022179425e-05,1.780499587766826e-05,0.0001881589923868887,6.847300392109901e-05,9.827600297285244e-05
bernoulli,18,OMP,baseline,0.0010189269996772055,6.063001637812704e-05,0.00011655600246740505,0.0004137550095038023,8.836799315758981e-05,0.0
bernoulli,18,OMP,optimized,0.00047417799942195415,4.710299981525168e-05,2.178400245611556e-05,0.00018353000996285118,6.572498386958614e-05,9.719099398353137e-05
bernoulli,19,OMP,baseline,0.001011473999824375,6.101599137764424e-05,0.00010188398664467968,0.0004173440102022141,8.497800808981992e-05,0.0
bernoulli,19,OMP,optimized,0.0006217589980224147,5.0498998461989686e-05,5.6711000070208684e-05,0.00020276999566704035,7.517899211961776e-05,0.0001092529964807909
partial_dct,0,OMP,baseline,0.0009918459982145578,5.777000478701666e-05,9.889599823509343e-05,0.0004045059977215715,9.645500540500507e-05,0.0
partial_dct,0,OMP,optimized,0.0005712940001103561,5.298399628372863e-05,2.1539992303587496e-05,0.0002276740015076939,7.598200318170711e-05,0.0001249350061698351
partial_dct,1,OMP,baseline,0.0009897519994410686,6.681600643787533e-05,9.362698983750306e-05,0.00041450800563325174,8.790800347924232e-05,0.0
partial_dct,1,OMP,optimized,0.00048127300033229403,5.460299507831223e-05,2.11180085898377e-05,0.00018728400027612224,6.465200203820132e-05,9.66909974522423e-05
partial_dct,2,OMP,baseline,0.0023100019971025176,0.00013158199726603925,0.00043080400791950524,0.000896288995136274,0.00022577299023396336,0.0
partial_dct,2,OMP,optimized,0.0005280370023683645,5.902299380977638e-05,2.0726005459437147e-05,0.00020539200704661198,7.230498886201531e-05,0.00010500499774934724
partial_dct,3,OMP,baseline,0.000911450002604397,6.23399973846972e-05,8.362900189240463e-05,0.0003664049945655279,8.301099296659231e-05,0.0
partial_dct,3,OMP,optimized,0.0004858960019191727,5.5889995564939454e-05,1.9035000150324777e-05,0.00018742000247584656,6.618700717808679e-05,9.784000576473773e-05
partial_dct,4,OMP,baseline,0.0009451189980609342,5.356599285732955e-05,8.961399726103991e-05,0.0004032239958178252,8.095299926935695e-05,0.0
partial_dct,4,OMP,optimized,0.0014289389982877765,8.287799209938385e-05,4.367000292404555e-05,0.0004413820024637971,0.00017476400535088032,0.0005184010005905293
partial_dct,5,OMP,baseline,0.00101112799893599,6.752600893378258e-05,0.00010190699322265573,0.0004153709815000184,9.841600331128575e-05,0.0
partial_dct,5,OMP,optimized,0.0006542769988300279,6.434500028262846e-05,2.3597000108566135e-05,0.0002800030015350785,9.423200754099526e-05,0.00011987200196017511
partial_dct,6,OMP,baseline,0.0010784440019051544,7.637700400664471e-05,0.00010476900934008881,0.0004250579986546654,0.00010162199760088697,0.0
partial_dct,6,OMP,optimized,0.0006731180001224857,8.55939979373943e-05,2.400099765509367e-05,0.000273658999503823,8.855499982018955e-05,0.00012105199493817054
partial_dct,7,OMP,baseline,0.0010409550013719127,6.573299833689816e-05,0.0001004129953798838,0.0004129590015509166,9.881800360744819e-05,0.0
partial_dct,7,OMP,optimized,0.0005299030017340556,5.5544995120726526e-05,2.753799344645813e-05,0.00020741900880238973,7.236600140458904e-05,0.00010406599176349118
partial_dct,8,OMP,baseline,0.0009061620003194548,5.545999374589883e-05,8.768100451561622e-05,0.0003667999917524867,7.860299592721276e-05,0.0
partial_dct,8,OMP,optimized,0.0005027500010328367,5.123800292494707e-05,1.901000359794125e-05,0.00019509798949002288,7.268000263138674e-05,0.00010038501932285726
partial_dct,9,OMP,baseline,0.0009222450025845319,6.61369958834257e-05,8.900300599634647e-05,0.00036024000291945413,8.447099753539078e-05,0.0
partial_dct,9,OMP,optimized,0.0005066529993200675,5.542400322156027e-05,1.9103987142443657e-05,0.00019492499632178806,6.79340046190191e-05,0.00011058500240324065
partial_dct,10,OMP,baseline,0.0008582890004618093,6.231199222384021e-05,8.301600246340968e-05,0.00033602000621613115,8.743000216782093e-05,0.0
partial_dct,10,OMP,optimized,0.0005090169979666825,5.734899241360836e-05,1.7577000107849017e-05,0.00019929999325540848,7.030100823612884e-05,9.65309991443064e-05
partial_dct,11,OMP,baseline,0.0009048280007846188,6.17849946138449e-05,8.674300261191092e-05,0.00034907801455119625,0.00010224400102742948,0.0
partial_dct,11,OMP,optimized,0.0005247890003374778,5.4831994930282235e-05,1.8807000742526725e-05,0.00019002400586032309,7.424800787703134e-05,9.939600568031892e-05
partial_dct,12,OMP,baseline,0.0010311649966752157,5.454000711324625e-05,8.952800271799788e-05,0.0004886719980277121,8.438899385510013e-05,0.0
partial_dct,12,OMP,optimized,0.0005757819999416824,6.016400220687501e-05,1.9282990251667798e-05,0.0002472220003255643,7.457700121449307e-05,0.00010556400593486615
partial_dct,13,OMP,baseline,0.0008726800006115809,5.985000461805612e-05,8.243999764090404e-05,0.00034752000283333473,7.992800237843767e-05,0.0
partial_dct,13,OMP,optimized,0.00047719500071252696,5.403800241765566e-05,1.7363996448693797e-05,0.0001847179992182646,6.702500468236394e-05,9.556800068821758e-05
partial_dct,14,OMP,baseline,0.0009289589979744051,6.643298547714949e-05,0.0001027449980028905,0.0003594740046537481,9.539699385641143e-05,0.0
partial_dct,14,OMP,optimized,0.0011907119987881742,7.698999979766086e-05,2.9937993531348184e-05,0.0005117959954077378,0.00011463999544503167,0.0003700060005940031
partial_dct,15,OMP,baseline,0.0014449059999606106,7.464499503839761e-05,0.00010679801198421046,0.0006844309973530471,9.791999400476925e-05,0.0
partial_dct,15,OMP,optimized,0.0005953170002612751,7.804800043231808e-05,2.411400419077836e-05,0.0002308309958607424,8.28340052976273e-05,0.0001080610127246473
partial_dct,16,OMP,baseline,0.0008961040002759546,5.8392008213559166e-05,8.860899833962321e-05,0.000356246000592364,8.129200068651699e-05,0.0
partial_dct,16,OMP,optimized,0.00045775200123898685,4.536299456958659e-05,1.73699991137255e-05,0.0001790000023902394,6.457300332840532e-05,9.362999117001891e-05
partial_dct,17,OMP,baseline,0.000912331001018174,6.362699787132442e-05,8.607899872004054e-05,0.00034709499959717505,8.713499846635386e-05,0.0
partial_dct,17,OMP,optimized,0.00048734200026956387,5.5458996939705685e-05,2.2829000954516232e-05,0.00018489600188331679,6.566400043084286e-05,9.650599895394407e-05
partial_dct,18,OMP,baseline,0.0009404509983141907,6.417300392058678e-05,9.071801105164923e-05,0.00036200398608343676,0.00010706600369303487,0.0
partial_dct,18,OMP,optimized,0.0004866399976890534,5.579299249802716e-05,1.8491009541321546e-05,0.00018426499082124792,6.805400334997103e-05,9.682200834504329e-05
partial_dct,19,OMP,baseline,0.0009010929970827419,5.975299427518621e-05,8.823600364848971e-05,0.0003653599960671272,8.806199548416771e-05,0.0
partial_dct,19,OMP,optimized,0.00048248500024783425,5.345700265024789e-05,1.7571011994732544e-05,0.00018801199621520936,6.5764004830271e-05,9.549099922878668e-05
