k,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
28,OMP,optimized,0.018101433573901562,0.12812687866435354,0.8166666666666667,0.8166666666666667,0.0,0.0010099103668229266,28.0,28.0,0.38475190240607626,5.133333333333334,5.133333333333334,0.00041943400174204726,1.0,0.0,0.0,2.931610072683117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.423473384231328e-05,3.524936885999826e-05,0.00041943400174204726,0.00014045020022119086,0.00020555590259997795,7984.0,768.0,0.0,256.0,6272.0,224.0,224.0,232.0,0.0,0.0,0.0,8.0,0.0
28,gOMP,baseline,0.026218165690906244,0.14628830815115237,0.7833333333333333,0.7833333333333333,0.0,0.0010816469662434732,10.0,28.0,0.45583672382099966,6.066666666666666,6.066666666666666,0.000492809665229288,3.0,0.0,0.0,3.096781177615458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354979998121659e-05,0.00010184650018345565,0.000492809665229288,7.324966645683162e-05,0.0,4544.0,768.0,2048.0,256.0,0.0,0.0,1304.0,88.0,0.0,0.0,0.0,80.0,0.0
28,gOMP,optimized,0.026218165691365945,0.1462883081532419,0.7833333333333333,0.7833333333333333,0.0,0.00045342810032404185,10.0,28.0,0.45583672382099966,6.066666666666666,6.066666666666666,0.00017553699981363025,3.0,0.0,0.0,3.096781177615458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0679067024029794e-05,8.631359899785215e-05,0.00017553699981363025,5.9725432947743684e-05,0.0,1344.0,768.0,0.0,256.0,0.0,0.0,224.0,88.0,0.0,0.0,0.0,8.0,0.0
32,Improved-gOMP,baseline,0.1692441998923612,0.35108115406185625,0.628125,0.6614096214058672,0.0,0.007184170933517938,12.333333333333334,30.7,0.6714745419570094,10.6,11.9,0.0007256181327344772,17.5109324009324,0.0,0.0,3.3195699377127195,0.7666666666666667,0.7666666666666667,1.0,1.0,1.0,1.0,0.0,6.820406730791243e-05,0.005261749100706463,0.0006574110655492404,8.709633269366653e-05,0.000295470600030967,5085.333333333333,768.0,2048.0,0.0,0.0,0.0,1768.0,106.66666666666667,98.66666666666667,98.66666666666667,98.66666666666667,98.66666666666667,0.0
32,Improved-gOMP,optimized,0.08169294517226891,0.24419629228282494,0.7041666666666667,0.7800768468399875,0.0,0.0024594549997952225,12.033333333333333,29.3,0.5739346519536134,6.766666666666667,9.466666666666667,0.0002887446666136384,0.0,0.0,0.0,3.314184991828234,0.5333333333333333,0.5333333333333333,0.0,0.0,1.0,0.0,1.0,5.3312799961228546e-05,0.001337126701279582,0.0005210413654519167,7.963853337666175e-05,0.00019646990100833742,10440.266666666666,768.0,2048.0,0.0,6946.933333333333,234.4,234.4,104.26666666666667,96.26666666666667,0.0,0.0,8.0,0.0
32,OMP,baseline,0.0604153690768918,0.2049231262237957,0.7583333333333333,0.7583333333333333,0.0,0.0031616327332206614,32.0,32.0,0.445225843256041,7.733333333333333,7.733333333333333,0.0015193315977133656,1.0,0.0,0.0,3.4836778584966854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001382279996808696,0.00020893716803887703,0.0015193315977133656,0.00020327076830047494,0.0,7560.0,768.0,2048.0,0.0,0.0,0.0,4224.0,264.0,0.0,0.0,0.0,256.0,0.0
32,OMP,optimized,0.06041536906996634,0.20492312622658443,0.7583333333333333,0.7583333333333333,0.0,0.0012710026331963795,32.0,32.0,0.44522584325604103,7.733333333333333,7.733333333333333,0.0005374898988520727,1.0,0.0,0.0,3.4836778584966854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011276073310000357,4.715226580932115e-05,0.0005374898988520727,0.00017323069951089565,0.00026214880260037415,10000.0,768.0,0.0,256.0,8192.0,256.0,256.0,264.0,0.0,0.0,0.0,8.0,0.0
32,gOMP,baseline,0.07812987412550228,0.23896732196825468,0.7197916666666667,0.7197916666666667,0.0,0.0013396643005156269,11.0,32.0,0.5224984939828586,8.966666666666667,8.966666666666667,0.0006295352333836491,3.0,0.0,0.0,3.4870451962912745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3846967057324945e-05,0.00012386563333469287,0.0006295352333836491,8.13286671473179e-05,0.0,4832.0,768.0,2048.0,256.0,0.0,0.0,1576.0,96.0,0.0,0.0,0.0,88.0,0.0
32,gOMP,optimized,0.07812987411317364,0.23896732195387393,0.7197916666666667,0.7197916666666667,0.0,0.0004943660329445265,11.0,32.0,0.5224984939828586,8.966666666666667,8.966666666666667,0.00019428096626749418,3.0,0.0,0.0,3.4870451962912745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8880100439419036e-05,8.780839901495104e-05,0.00019428096626749418,6.26380643855858e-05,0.0,1384.0,768.0,0.0,256.0,0.0,0.0,256.0,96.0,0.0,0.0,0.0,8.0,0.0
36,Improved-gOMP,baseline,0.23079545185521824,0.43124035547781325,0.575925925925926,0.6068507824417168,0.0,0.009052969633315418,14.133333333333333,34.53333333333333,0.7454658745432248,13.8,15.266666666666667,0.0009621873998791367,17.468528693528693,0.0,0.0,3.553071705935533,0.7333333333333333,0.7333333333333333,1.0,1.0,1.0,1.0,0.0,7.874833233169435e-05,0.006641553998027423,0.0008850042674263628,9.90432676189812e-05,0.00032848500147035037,5652.266666666666,768.0,2048.0,0.0,0.0,0.0,2262.9333333333334,121.06666666666666,113.06666666666666,113.06666666666666,113.06666666666666,113.06666666666666,0.0
36,Improved-gOMP,optimized,0.15833813953177117,0.3483834767483467,0.6175925925925926,0.694272560228947,0.0,0.0028136526330248064,13.5,32.63333333333333,0.6690060777379182,10.4,13.766666666666667,0.00034140943292489584,0.0,0.0,0.0,3.427151167096987,0.43333333333333335,0.43333333333333335,0.0,0.0,1.0,0.0,1.0,6.034706711943727e-05,0.001534407633880619,0.0006071648340972995,8.983029947557952e-05,0.00022080600065237376,12191.733333333334,768.0,2048.0,0.0,8621.6,261.06666666666666,261.06666666666666,116.0,108.0,0.0,0.0,8.0,0.0
36,OMP,baseline,0.1871461069970856,0.37222688041803137,0.6314814814814814,0.6314814814814814,0.0,0.004095555166956425,36.0,36.0,0.5374328473543234,13.266666666666667,13.266666666666667,0.002048310695924253,1.0,0.0,0.0,3.5315938620862557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016929739928552104,0.00024072479997509313,0.002048310695924253,0.00024312653489081033,0.0,8728.0,768.0,2048.0,0.0,0.0,0.0,5328.0,296.0,0.0,0.0,0.0,288.0,0.0
36,OMP,optimized,0.18714610694393527,0.3722268803641857,0.6314814814814814,0.6314814814814814,0.0,0.0013791201998780403,36.0,36.0,0.5374328473543234,13.266666666666667,13.266666666666667,0.0006019320342602441,1.0,0.0,0.0,3.5315938620862557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012046080288807086,4.981806656966607e-05,0.0006019320342602441,0.00018955180300205636,0.0002727121340285521,12272.0,768.0,0.0,256.0,10368.0,288.0,288.0,296.0,0.0,0.0,0.0,8.0,0.0
36,gOMP,baseline,0.15098769331126582,0.34516656923010286,0.6398148148148147,0.6398148148148147,0.0,0.0015138306336060245,12.0,36.0,0.6103546791510904,12.966666666666667,12.966666666666667,0.0007332351349759846,3.0,0.0,0.0,3.73444979088646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.292933249923711e-05,0.00012348983218544163,0.0007332351349759846,9.26646331208758e-05,0.0,5144.0,768.0,2048.0,256.0,0.0,0.0,1872.0,104.0,0.0,0.0,0.0,96.0,0.0
36,gOMP,optimized,0.15098769328143435,0.34516656919898214,0.6398148148148147,0.6398148148148147,0.0,0.0005456684670207323,12.0,36.0,0.6103546791510904,12.966666666666667,12.966666666666667,0.00021637973404722288,3.0,0.0,0.0,3.73444979088646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7223799871668844e-05,9.744876745874839e-05,0.00021637973404722288,7.326253253268079e-05,0.0,1424.0,768.0,0.0,256.0,0.0,0.0,288.0,104.0,0.0,0.0,0.0,8.0,0.0
40,Improved-gOMP,baseline,0.23898069889933848,0.4553072981050063,0.5508333333333333,0.5921702610412288,0.0,0.01090775793333402,15.533333333333333,37.93333333333333,0.7187296854635865,15.9,17.966666666666665,0.0011868855324185764,17.678383071177187,0.0,0.0,3.884656086565865,0.7333333333333333,0.7333333333333333,1.0,1.0,1.0,1.0,0.0,8.841076596581843e-05,0.00804816316558572,0.0010943629674632878,0.00011351879899545262,0.00039529593329158766,6173.6,768.0,2048.0,0.0,0.0,0.0,2728.266666666667,132.26666666666668,124.26666666666667,124.26666666666667,124.26666666666667,124.26666666666667,0.0
40,Improved-gOMP,optimized,0.17377401981443114,0.383551756961475,0.5833333333333334,0.6639551896197761,0.0,0.003053030266285835,14.8,35.8,0.6588531760695837,12.466666666666667,16.666666666666668,0.0003926394341154567,0.0,0.0,0.0,3.762355656141053,0.43333333333333335,0.43333333333333335,0.0,0.0,1.0,0.0,1.0,6.827470169810113e-05,0.0017336085669133656,0.0006931810354823634,0.00010166790028354929,0.00013282670042826794,14020.266666666666,768.0,2048.0,0.0,10378.666666666666,286.4,286.4,126.4,118.4,0.0,0.0,8.0,0.0
40,OMP,baseline,0.18949026059182514,0.3743006762087241,0.6358333333333334,0.6358333333333334,0.0,0.004990314700262388,40.0,40.0,0.47687201684542424,14.566666666666666,14.566666666666666,0.002553968864716201,1.0,0.0,0.0,4.010467337918828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017972136544509946,0.0002617808317154413,0.002553968864716201,0.00026645726490338953,0.0,10024.0,768.0,2048.0,0.0,0.0,0.0,6560.0,328.0,0.0,0.0,0.0,320.0,0.0
40,OMP,optimized,0.1894902605171612,0.3743006761350868,0.6358333333333334,0.6358333333333334,0.0,0.0016213883666447752,40.0,40.0,0.47687201684542424,14.566666666666666,14.566666666666666,0.0007268447987977803,1.0,0.0,0.0,4.010467337918828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001368529636238236,5.23436659326156e-05,0.0007268447987977803,0.0002266956317422834,0.00030476980051995873,14800.0,768.0,0.0,256.0,12800.0,320.0,320.0,328.0,0.0,0.0,0.0,8.0,0.0
40,gOMP,baseline,0.18620218542871578,0.38938410300122506,0.6116666666666667,0.6116666666666667,0.0,0.0020399069666988605,14.0,40.0,0.5622029547240541,15.533333333333333,15.533333333333333,0.0010246000999662404,3.0,0.0,0.0,4.153925780118045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276076771124886e-05,0.00015756683314975816,0.0010246000999662404,9.931913300533778e-05,0.0,5808.0,768.0,2048.0,256.0,0.0,0.0,2504.0,120.0,0.0,0.0,0.0,112.0,0.0
40,gOMP,optimized,0.18620218538491326,0.3893841029591491,0.6116666666666667,0.6116666666666667,0.0,0.0006104175333651559,14.0,40.0,0.5622029547240541,15.533333333333333,15.533333333333333,0.0002509769002548031,3.0,0.0,0.0,4.153925780118045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0876933043279376e-05,0.0001099204345033892,0.0002509769002548031,7.619000328607702e-05,0.0,1472.0,768.0,0.0,256.0,0.0,0.0,320.0,120.0,0.0,0.0,0.0,8.0,0.0
