k,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
36,Improved-gOMP,optimized,0.07417033454656163,0.16858220288349468,0.8081481481481482,0.8081481481481482,0.07,0.0042623283266826646,15.096666666666666,36.0,0.27525125071017714,6.906666666666666,6.906666666666666,0.0005091736202787446,0.0,0.0,0.0,3.9149439379922577,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.495458058352963e-05,0.002118881079368245,0.0008598646408062869,0.0001275827101198519,0.0006400444156800203,14017.546666666667,768.0,2048.0,0.0,10368.0,288.0,288.0,128.77333333333334,120.77333333333333,0.0,0.0,8.0,0.0
36,OMP,baseline,0.10912570934225876,0.17746733767248565,0.8288888888888889,0.8288888888888889,0.23333333333333334,0.004798573543278758,36.0,36.0,0.23317716980160963,6.16,6.16,0.0023307449139731776,1.0,0.0,0.0,3.8239309902014718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019396937549264333,0.00030693041500242367,0.0023307449139731776,0.00031280607547761103,0.0,8728.0,768.0,2048.0,0.0,0.0,0.0,5328.0,296.0,0.0,0.0,0.0,288.0,0.0
36,OMP,optimized,0.10912570931496375,0.17746733770368064,0.8288888888888889,0.8288888888888889,0.23333333333333334,0.0017492715063174543,36.0,36.0,0.2331771699702998,6.16,6.16,0.0007539134794205406,1.0,0.0,0.0,3.8239309902014718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014407411402009068,6.37860527785937e-05,0.0007539134794205406,0.0002448322799075647,0.0003442433258653897,12272.0,768.0,0.0,256.0,10368.0,288.0,288.0,296.0,0.0,0.0,0.0,8.0,0.0
36,gOMP,baseline,0.08990999880210399,0.20767826054871832,0.7600925925925925,0.7600925925925925,0.0,0.0018242332664764138,12.0,36.0,0.3662725719115962,8.636666666666667,8.636666666666667,0.0008631199266528229,3.0,0.0,0.0,3.934570856469051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552714165687835e-05,0.00017234240323882067,0.0008631199266528229,0.00010708411088366574,0.0,5144.0,768.0,2048.0,256.0,0.0,0.0,1872.0,104.0,0.0,0.0,0.0,96.0,0.0
36,gOMP,optimized,0.08990999879126768,0.20767826054797034,0.7600925925925925,0.7600925925925925,0.0,0.0006399662696154444,12.0,36.0,0.3662725719115962,8.636666666666667,8.636666666666667,0.000249898339631378,3.0,0.0,0.0,3.934570856469051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1667820904790364e-05,0.00011931789534473478,0.000249898339631378,8.093563451741586e-05,0.0,1424.0,768.0,0.0,256.0,0.0,0.0,288.0,104.0,0.0,0.0,0.0,8.0,0.0
40,Improved-gOMP,baseline,0.2691914141370523,0.43948286393090713,0.5988333333333333,0.5988333333333333,0.0,0.014822139602426081,16.593333333333334,40.0,0.5739744278491559,16.046666666666667,16.046666666666667,0.001545511669391949,17.50699945533769,0.0,0.0,4.25395713986794,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00011319314270315452,0.010743919671173547,0.0013970795654070355,0.0001511629700446776,0.000781821102524747,6532.613333333334,768.0,2048.0,0.0,0.0,0.0,3044.88,140.74666666666667,132.74666666666667,132.74666666666667,132.74666666666667,132.74666666666667,0.0
40,Improved-gOMP,optimized,0.21890827416633404,0.3666342733997723,0.6655833333333334,0.6655833333333334,0.006666666666666667,0.00488032805321073,16.843333333333334,40.0,0.43697307979421196,13.376666666666667,13.376666666666667,0.0005905184981626123,0.0,0.0,0.0,4.274778742181611,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.575101363627349e-05,0.002440039959619704,0.0009944391931639507,0.00014361173933134132,0.0007226504980159087,16541.493333333332,768.0,2048.0,0.0,12800.0,320.0,320.0,142.74666666666667,134.74666666666667,0.0,0.0,8.0,0.0
40,OMP,baseline,0.22395066774451663,0.3396975435359165,0.7021666666666667,0.7021666666666667,0.05333333333333334,0.005918122395814814,40.0,40.0,0.36421495588947694,11.913333333333334,11.913333333333334,0.0029576817185927944,1.0,0.0,0.0,4.18627589471905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021951878642231633,0.00035283949633589434,0.0029576817185927944,0.00035564133887717634,0.0,10024.0,768.0,2048.0,0.0,0.0,0.0,6560.0,328.0,0.0,0.0,0.0,320.0,0.0
40,OMP,optimized,0.22395066767160307,0.3396975435029497,0.7021666666666667,0.7021666666666667,0.05333333333333334,0.0019952619804825596,40.0,40.0,0.364214955934604,11.913333333333334,11.913333333333334,0.0008772369677413853,1.0,0.0,0.0,4.18627589471905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000160346906535122,7.10977389341337e-05,0.0008772369677413853,0.000282641016383374,0.00038280052685872297,14800.0,768.0,0.0,256.0,12800.0,320.0,320.0,328.0,0.0,0.0,0.0,8.0,0.0
40,gOMP,baseline,0.21731880470170106,0.3870936136181758,0.6325,0.6325,0.0,0.0024241276731966324,14.0,40.0,0.5180075883608943,14.7,14.7,0.001190920631100451,3.0,0.0,0.0,4.272388023062253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920635801079497e-05,0.000205246949578043,0.001190920631100451,0.00013320744998050507,0.0,5808.0,768.0,2048.0,256.0,0.0,0.0,2504.0,120.0,0.0,0.0,0.0,112.0,0.0
40,gOMP,optimized,0.2173188046571698,0.3870936135923504,0.6325,0.6325,0.0,0.0007504556295073394,14.0,40.0,0.5180075883608943,14.7,14.7,0.00030686358023856796,3.0,0.0,0.0,4.272388023062253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.757978132654197e-05,0.000136200247701053,0.00030686358023856796,9.543784952255808e-05,0.0,1472.0,768.0,0.0,256.0,0.0,0.0,320.0,120.0,0.0,0.0,0.0,8.0,0.0
